strategy_family,channel,event_type,side,entry_timing,tested_strategies,sample_gt15_count,sample_ge50_count,sample_ge100_count,median_sample_size,max_sample_size,best_median_net_pct,median_of_median_net_pct,median_p10_net_pct,best_robust_score,median_robust_score,median_stability_score,best_stability_score,positive_stress_rate_pct,positive_p10_rate_pct,future_safety_pass_rate_pct,median_baseline_lift_pct,unique_clusters,unique_exit_families,unique_entry_families,median_top_symbol_share_pct,best_strategy_id,best_sample_size,best_sample_tier,entry_catalog_score
freshness_strict_confirmation,ANY,pump,long,1m,755,755,307,84,39.0,120,19.61088627576828,2.4296361953020096,-5.224158987402916,0.0540456250029802,0.0040799182847142,0.3476687,0.5960208,52.71523178807948,0.0,100.0,2.881365641951561,7,3,1,22.22222222222222,v6_da6fa9f8982f487c5f,29,early_alpha,0.4470873786407766
oi_funding_continuation,ANY,crash,long,30s,44,44,44,0,58.0,58,1.688629575073719,1.4798007905483246,-2.2241588681936264,0.0036844268195331,0.0033741989672184,0.4189149249999999,0.4210000999999999,100.0,0.0,100.0,1.931530237197876,1,1,1,8.620689655172415,v6_84cbd612843dd3621f,58,validated_watchlist,0.4327184466019417
freshness_strict_confirmation,ANY,crash,short,30s,166,166,0,0,25.0,25,0.9758410975337029,0.8490679785609245,-0.8629730902612209,0.0026210775585472,0.0022620307234674,0.35715635,0.3714674249999999,100.0,0.0,100.0,1.300797425210476,2,2,1,24.0,v6_7de290e03165fc1e6a,25,early_alpha,0.4216504854368932
cross_channel_continuation,ANY,crash,short,3m,66,66,0,0,38.0,38,3.31304743885994,3.31304743885994,-3.2241586595773697,0.0036031900572776,0.0036031900572776,0.3891656999999999,0.3891656999999999,100.0,0.0,100.0,3.7647768855094914,1,1,1,28.94736842105264,v6_d5f84b48515805b6a3,38,exploratory_watchlist,0.4166019417475728
state_machine_runner,BWE_OI_Price_monitor,crash,long,T0,239,239,0,0,21.0,21,0.9797129780054092,0.9797129780054092,-0.9384471923112868,0.0035006136581301,0.0025019802361726,0.32476775,0.352063525,100.0,0.0,100.0,1.4314424246549606,2,1,1,19.047619047619047,v6_e8d890e3ddf4946ff9,21,early_alpha,0.4136893203883495
contrarian_crash_fade,BWE_OI_Price_monitor,crash,long,30s,220,220,0,0,21.0,30,1.319577544927597,1.319577544927597,-0.978580117225647,0.0033172950081527,0.0030172950081527,0.340011275,0.352005,100.0,0.0,100.0,1.7713069915771484,2,1,1,23.809523809523807,v6_1c4be365da4e90ac7c,30,exploratory_watchlist,0.4134951456310679
freshness_strict_confirmation,ANY,crash,short,5m,381,381,0,0,34.0,46,23.300617933273315,0.0997458701021969,-0.3909577615559101,0.0700524135687134,0.0014889997384604,0.340484125,0.623021175,28.871391076115486,0.0,100.0,0.5514753167517483,2,1,1,32.35294117647059,v6_baa2337b9e5dc8fbd1,22,early_alpha,0.4114563106796116
oi_funding_continuation,BWE_Reserved6,ANY,long,T0,2408,2408,530,0,39.0,92,0.3236569929867983,0.0987384002655744,-0.6139103323221207,0.0023837836093269,9.497486038038006e-05,0.3289101499999999,0.424544225,1.6196013289036544,0.0,100.0,0.5504678469151258,20,2,1,50.0,v6_03c00143a56e8f75a2,59,validated_watchlist,0.4078640776699029
freshness_strict_confirmation,BWE_pricechange_monitor,pump,long,1m,1072,1072,482,310,39.0,679,10.94234362244606,0.4557468928396702,-4.398050159215927,0.0232257257163524,-0.0045538125083595,0.188848575,0.5481712000000001,51.026119402985074,0.0,100.0,0.9074763394892216,16,5,1,16.666666666666664,v6_2325dd04d3de676b65,373,higher_confidence_watchlist,0.3970873786407767
message_context_breakout,ANY,pump,long,1m,85,85,0,0,20.0,30,1.0009127669036388,0.922849029302597,-1.2218047864735126,0.003136792794913,0.0013674977920949,0.2869679749999999,0.377411875,100.0,0.0,100.0,1.3745784759521484,2,2,1,20.0,v6_72f71e83c674540052,30,exploratory_watchlist,0.3832038834951456
freshness_strict_confirmation,ANY,ANY,long,1m,986,986,663,352,70.0,215,14.057813584804537,0.4978673881851137,-5.224158987402916,0.0341298705846071,-0.003132638958944,0.2282262125,0.4915385,50.0,0.0,100.0,0.9495968348346652,9,4,1,20.0,v6_bd1d46c257bd1c6748,24,early_alpha,0.3768932038834951
oi_funding_continuation,BWE_Reserved6,crash,long,30s,47,47,0,0,26.0,26,0.4680784419178962,0.4680784419178962,-0.4868514835834503,0.0013890457903593,0.0013890457903593,0.3363915,0.3363915,100.0,0.0,100.0,0.9198078885674476,1,1,1,19.23076923076924,v6_a4c9e3d204343a1ace,26,early_alpha,0.3674757281553398
freshness_strict_confirmation,BWE_pricechange_monitor,crash,long,1m,453,453,129,0,37.0,65,8.97265374660492,0.9057782590389252,-5.224158987402916,0.026592184510827,-0.0025108507117629,0.2038643,0.510884475,50.77262693156733,0.0,100.0,1.3575077056884766,4,2,1,18.461538461538463,v6_02c262b71e941909e4,35,exploratory_watchlist,0.3502912621359223
premium_basis_overheat,BWE_Reserved6,pump,long,5m,2864,2864,1539,0,65.0,65,4.938801378011704,-0.3028170438483357,-1.1554325930774212,0.0022512463396245,-0.0025083001919649,0.25482085,0.34437935,8.72905027932961,0.0,100.0,0.1489124028012157,9,4,1,33.84615384615385,v6_514a92ac783fa33a2a,42,exploratory_watchlist,0.3454368932038835
liquidity_filtered_momentum,BWE_pricechange_monitor,ANY,long,3m,25,25,0,0,25.0,25,1.4110706746578217,1.4110706746578217,-2.6526443660259247,0.0025015978152304,0.0025015978152304,0.290435825,0.290435825,100.0,0.0,100.0,1.862800121307373,1,1,1,56.00000000000001,v6_ae160baeee715ae6b4,25,early_alpha,0.3379611650485437
contrarian_crash_fade,BWE_OI_Price_monitor,crash,short,T0,44,44,0,0,27.0,27,1.5857838094234469,1.5857838094234469,-3.740436583757401,0.0020894692362017,0.0020894692362017,0.289645825,0.289645825,100.0,0.0,100.0,2.037513256072998,1,1,1,44.44444444444444,v6_37e7f6504d2390d4b6,27,early_alpha,0.3369902912621358
state_machine_runner,BWE_Reserved6,ANY,long,T0,339,339,121,0,30.0,59,0.2268429147079587,0.0987384002655744,-0.6208912469446659,0.0023837836093269,-3.203768733888845e-05,0.323075025,0.424544225,0.0,0.0,100.0,0.5504678469151258,7,2,1,23.33333333333333,v6_f68e1442d261a1f02f,59,validated_watchlist,0.3288349514563106
contrarian_crash_fade,BWE_pricechange_monitor,crash,short,3m,30,30,0,0,24.0,24,2.1484728902578354,1.056472770869732,-1.90607700496912,0.0044932587280869,0.0012859813593327,0.26544005,0.29906685,100.0,0.0,100.0,1.5082022175192833,1,1,1,20.833333333333336,v6_17c75d63ffb4dce6a1,24,early_alpha,0.3286407766990291
premium_basis_overheat,BWE_Reserved6,ANY,long,5m,1202,1202,598,203,49.0,120,7.275841385126114,-0.1633481355383992,-1.562732271850109,0.0101392505681514,-0.0033051797286234,0.24179675,0.33434655,11.813643926788686,0.0,100.0,0.2883813111111521,10,3,1,36.0,v6_e03e8b4826e7b362e4,25,early_alpha,0.325242718446602
state_machine_runner,BWE_Reserved6,crash,long,T0,146,146,0,0,26.0,28,0.4627141170203686,0.2128981286659836,-0.8925978094339371,0.0018963994059711,-9.10870294459164e-05,0.3127960250000001,0.3927135250000001,23.28767123287671,0.0,100.0,0.664627575315535,4,3,1,19.23076923076924,v6_6b4df70ebbc53b06b7,28,early_alpha,0.3112621359223301
taker_flow_reversal,BWE_pricechange_monitor,ANY,long,3m,362,362,107,107,25.0,183,1.4110706746578217,1.1764099821448326,-2.6526443660259247,0.0025015978152304,0.0016246329256147,0.28188985,0.2920443499999999,70.44198895027624,0.0,100.0,1.628139428794384,3,2,1,56.00000000000001,v6_4932da8678b2bb4c81,25,early_alpha,0.3094174757281553
freshness_strict_confirmation,BWE_pricechange_monitor,ANY,long,1m,972,972,918,433,82.0,162,5.137217044830322,0.0218315748497843,-5.224158987402916,0.0093255628505349,-0.0073724249119125,0.136864075,0.373272175,23.765432098765437,0.0,100.0,0.4735610214993357,5,3,1,18.29268292682927,v6_4924314eee40e46c75,39,exploratory_watchlist,0.3051456310679611
oi_funding_continuation,BWE_Reserved6,crash,long,T0,119,119,0,0,28.0,28,0.4627141170203686,0.2128981286659836,-0.8925978094339371,0.0015618381492793,-9.10870294459164e-05,0.3127960250000001,0.3874597,27.73109243697479,0.0,100.0,0.664627575315535,2,2,1,32.142857142857146,v6_c6a251cedcbb66f4f3,26,early_alpha,0.2910679611650485
oi_funding_continuation,BWE_Reserved6,ANY,long,30s,799,799,799,443,120.0,120,-0.080241379328072,-0.080241379328072,-1.043502613902092,-0.0017049149102158,-0.0020116476446948,0.271843875,0.285393875,0.0,0.0,100.0,0.3714880673214794,4,1,1,33.33333333333333,v6_30d27423fb0a5e4857,51,validated_watchlist,0.2762135922330097
oi_funding_continuation,BWE_Reserved6,pump,long,T0,886,886,0,0,21.0,49,0.0559531385079026,-0.1663185423240065,-0.9728369303047656,-0.0016874752995558,-0.0022141838490358,0.2477942499999999,0.274249175,0.0,0.0,100.0,0.2854109043255449,6,1,1,52.38095238095239,v6_03072d5fc55b34c0d2,49,exploratory_watchlist,0.2670873786407767
no_trade_freshness_boundary,BWE_Reserved6,ANY,long,5m,562,562,0,0,25.0,25,0.0355619238689541,0.0355619238689541,-0.871315598487854,-0.0015576184792257,-0.0015576184792257,0.281906725,0.281906725,0.0,0.0,100.0,0.4872913705185054,2,1,1,20.0,v6_bd6c5cc6595ac5fa6b,25,early_alpha,0.259126213592233
premium_basis_overheat,BWE_Reserved6,pump,long,30s,400,400,400,0,65.0,65,-0.095436698757112,-0.095436698757112,-0.9656516835093498,-0.0015379835762269,-0.0018379835762269,0.279327,0.2825416999999999,0.0,0.0,100.0,0.3562927478924393,2,1,1,33.84615384615385,v6_1a4a03ec10d04bc3ac,65,validated_watchlist,0.2484466019417475
premium_basis_overheat,BWE_Reserved6,crash,long,5m,294,294,0,0,22.0,22,0.1303643686696887,0.1303643686696887,-0.9368118830025196,-0.0012717443949542,-0.0012717443949542,0.26024755,0.26024755,0.0,0.0,100.0,0.5820938153192401,1,1,1,18.181818181818183,v6_7c69141553f8034e4b,22,early_alpha,0.2101941747572815
premium_basis_overheat,BWE_Reserved6,ANY,long,30s,203,203,0,0,40.0,40,-0.1924243289977312,-0.1924243289977312,-0.6180290132761002,-0.0020002725526317,-0.0020002725526317,0.272519175,0.272519175,0.0,0.0,100.0,0.2593051176518202,1,1,1,17.5,v6_f40b5ef9a1a7f2b509,40,exploratory_watchlist,0.2092233009708738
cross_channel_continuation,BWE_Reserved6,pump,short,T0,272,272,0,0,22.0,22,-0.1939991721883416,-0.1939991721883416,-0.8010935038328171,-0.0026063007372431,-0.0026063007372431,0.232522275,0.232522275,0.0,0.0,100.0,0.2577302744612098,2,1,1,50.0,v6_22fb648df3d5195c33,22,early_alpha,0.2007766990291262
premium_basis_overheat,ANY,ANY,short,1m,309,309,0,0,23.0,23,-0.2683953614905476,-0.2683953614905476,-1.0904698632657528,-0.0043997541665099,-0.0043997541665099,0.196545275,0.196545275,0.0,0.0,100.0,0.1833340851590038,2,1,1,34.78260869565217,v6_281d41fbc7eaf543b0,23,early_alpha,0.1903883495145631
liquidity_filtered_momentum,BWE_Reserved6,pump,short,T0,129,129,0,0,22.0,22,-0.1939991721883416,-0.1939991721883416,-0.8010935038328171,-0.0026063007372431,-0.0026063007372431,0.232522275,0.232522275,0.0,0.0,100.0,0.2577302744612098,2,1,1,50.0,v6_89a12327393a558738,22,early_alpha,0.1821359223300971
no_trade_freshness_boundary,BWE_Reserved6,ANY,long,30s,109,109,0,0,25.0,25,-0.2716165734454989,-0.2716165734454989,-0.967977661639452,-0.0032420557656325,-0.0035420557656325,0.2135005749999999,0.2191743249999999,0.0,0.0,100.0,0.1801128732040525,2,1,1,20.0,v6_4492968d8a541940dc,25,early_alpha,0.17
message_context_breakout,BWE_pricechange_monitor,pump,long,1m,16,16,0,0,30.0,30,-0.1263180980458855,-0.1263180980458855,-0.7886159233748913,-0.0028505102579109,-0.0028505102579109,0.252195225,0.252195225,0.0,0.0,100.0,0.3254113486036659,1,1,1,20.0,v6_0f1620a58d5c987f53,30,exploratory_watchlist,0.1606796116504854
taker_flow_reversal,BWE_pricechange_monitor,ANY,long,1m,70,70,70,70,183.0,183,-0.7916552014648914,-0.7916552014648914,-3.2241586595773697,-0.0136148792590945,-0.0136148792590945,0.118869275,0.118869275,0.0,0.0,100.0,-0.33992575481534,1,1,1,21.85792349726776,v6_72bc19b51ed44c0086,183,higher_confidence_watchlist,0.133883495145631
message_context_breakout,ANY,ANY,long,1m,44,44,44,44,186.0,186,-0.6018353626132011,-0.6018353626132011,-3.2241586595773697,-0.012451850066334,-0.012451850066334,0.137785075,0.137785075,0.0,0.0,100.0,-0.1501059159636497,1,1,1,7.526881720430108,v6_81187fe61fad5bb6bf,186,higher_confidence_watchlist,0.1333009708737864
freshness_strict_confirmation,ANY,crash,long,1m,131,131,131,0,78.0,78,-0.2959212986752391,-0.2959212986752391,-5.224158987402916,-0.0096050092589296,-0.0096050092589296,0.104379225,0.104379225,0.0,0.0,100.0,0.1558081479743123,1,1,1,17.94871794871795,v6_4a338a5b210354d5d9,78,validated_watchlist,0.1327184466019417
premium_basis_overheat,ANY,ANY,short,5m,134,134,0,0,23.0,23,-0.2887801500037312,-0.2887801500037312,-4.359886795282364,-0.0081502337529324,-0.0081502337529324,0.09868445,0.09868445,0.0,0.0,100.0,0.1629492966458202,1,1,1,34.78260869565217,v6_fa1e817f9cd6238a92,23,early_alpha,0.1323300970873786
taker_flow_reversal,BWE_pricechange_monitor,pump,long,3m,106,106,106,106,151.0,151,-1.3494385406374931,-1.3494385406374931,-3.2241586595773697,-0.0154081059165298,-0.0154081059165298,0.113033275,0.113033275,0.0,0.0,100.0,-0.8977090939879417,1,1,1,26.490066225165563,v6_14349c5f120fa6b04b,151,higher_confidence_watchlist,0.1301941747572815
taker_flow_reversal,BWE_pricechange_monitor,pump,long,1m,66,66,66,66,151.0,151,-1.2827171012759209,-1.2827171012759209,-3.2241586595773697,-0.0151394019193947,-0.0151394019193947,0.114272975,0.114272975,0.0,0.0,100.0,-0.8309876546263695,1,1,1,26.490066225165563,v6_234a6054d58c3de88c,151,higher_confidence_watchlist,0.126504854368932
