strategy_id,strategy_family,side,entry_timing,exit_family,sample_size,sample_tier,median_net_pct,p10_net_pct,stress_fee_slippage_median_net_pct,cost_stress_gap_pct,robust_score,strategy_similarity_cluster_id,baseline_lift_pct
v6_0e6568908e803e6e2d,state_machine_runner,long,3m,runner_trail,764,higher_confidence_watchlist,13.272584974765778,-5.224158987402916,13.00426721572876,0.2683177590370178,0.0536802041739225,cluster_6852ac795b,13.724314421415329
v6_408d301dd6ceb40bb3,state_machine_runner,long,T0,runner_trail,954,higher_confidence_watchlist,12.73334175348282,-5.224158987402916,12.4650239944458,0.2683177590370196,0.0536267812758684,cluster_1eb53e03b0,13.185071200132372
v6_c221b1d037ee29cc63,premium_basis_overheat,long,1m,state_machine,764,higher_confidence_watchlist,13.31113874912262,-5.224158987402916,13.04282248020172,0.2683162689209002,0.0534624897390604,cluster_a9c5283be9,13.762868195772171
v6_cab095b217a2b1757e,state_machine_runner,long,3m,runner_trail,764,higher_confidence_watchlist,13.272584974765778,-5.224158987402916,13.00426721572876,0.2683177590370178,0.0533802041739225,cluster_e08f5fc460,13.724314421415329
v6_774faac53c86a2aa5b,freshness_strict_confirmation,long,5m,breakeven_ratchet,764,higher_confidence_watchlist,14.663413166999815,-5.224158987402916,14.3950954079628,0.26831775903701427,0.0525757830053567,cluster_d0c13efae7,15.115142613649367
v6_be950650c499a9ab25,state_machine_runner,long,T0,runner_trail,954,higher_confidence_watchlist,12.593215703964232,-5.224158987402916,12.324898689985275,0.26831701397895635,0.0524805341750383,cluster_42ff96488b,13.044945150613783
v6_ff8c060849d819ba15,freshness_strict_confirmation,long,5m,state_machine,764,higher_confidence_watchlist,13.426069915294647,-5.224158987402916,13.15775215625763,0.2683177590370178,0.0523532674163579,cluster_6797d327da,13.877799361944199
v6_043741d443ad66e4bd,state_machine_runner,long,3m,breakeven_ratchet,764,higher_confidence_watchlist,14.491167664527891,-5.224158987402916,14.222849905490875,0.26831775903701605,0.052337811461091,cluster_f25a95ebe4,14.942897111177443
v6_d52e49f1a521c21b43,freshness_strict_confirmation,long,5m,breakeven_ratchet,764,higher_confidence_watchlist,14.663413166999815,-5.224158987402916,14.3950954079628,0.26831775903701427,0.0522757830053567,cluster_07f53c1860,15.115142613649367
v6_ed0e835d1432b7d9df,state_machine_runner,long,T0,runner_trail,954,higher_confidence_watchlist,12.593215703964232,-5.224158987402916,12.324898689985275,0.26831701397895635,0.0521805341750383,cluster_5a661a0e39,13.044945150613783
v6_0fc3d3c591e2623d88,freshness_strict_confirmation,long,5m,state_machine,764,higher_confidence_watchlist,13.426069915294647,-5.224158987402916,13.15775215625763,0.2683177590370178,0.052053267416358,cluster_8a4adcc48e,13.877799361944199
v6_8d3ebec704c367f8d5,oi_funding_continuation,long,3m,breakeven_ratchet,764,higher_confidence_watchlist,14.491167664527891,-5.224158987402916,14.222849905490875,0.26831775903701605,0.052037811461091,cluster_0eeb26dc06,14.942897111177443
v6_eea0616cbb38c32880,premium_basis_overheat,long,1m,runner_trail,764,higher_confidence_watchlist,12.654578685760498,-5.224158987402916,12.38626167178154,0.26831701397895813,0.0517225320845842,cluster_3c0c3a6dad,13.10630813241005
v6_b750f574ac2fd46cac,freshness_strict_confirmation,long,5m,runner_trail,764,higher_confidence_watchlist,12.760668992996216,-5.224158987402916,12.492350488901138,0.2683185040950775,0.0506986338108778,cluster_85b93104d7,13.212398439645767
v6_d68b6c9963e8a62e47,freshness_strict_confirmation,long,5m,runner_trail,764,higher_confidence_watchlist,12.760668992996216,-5.224158987402916,12.492350488901138,0.2683185040950775,0.0503986338108778,cluster_1cc438db80,13.212398439645767
v6_3ffd7888edc76d17ec,state_machine_runner,long,3m,failed_continuation,764,higher_confidence_watchlist,14.332500100135803,-5.224158987402916,14.064182341098784,0.2683177590370196,0.0503365020662546,cluster_86cc239022,14.784229546785355
v6_8377dd044630a62bb2,freshness_strict_confirmation,long,5m,failed_continuation,764,higher_confidence_watchlist,14.316549897193909,-5.224158987402916,14.04823213815689,0.2683177590370178,0.0502614717394113,cluster_83f7b47cbb,14.76827934384346
v6_de60cf27e5029c6a89,oi_funding_continuation,long,3m,failed_continuation,764,higher_confidence_watchlist,14.332500100135803,-5.224158987402916,14.064182341098784,0.2683177590370196,0.0500365020662546,cluster_c003fb3955,14.784229546785355
v6_e04f3d2426226c1d9c,freshness_strict_confirmation,long,5m,failed_continuation,764,higher_confidence_watchlist,14.316549897193909,-5.224158987402916,14.04823213815689,0.2683177590370178,0.0499614717394113,cluster_498006c6c0,14.76827934384346
v6_ee28cf00c7d37b9d79,state_machine_runner,long,T0,state_machine,416,higher_confidence_watchlist,13.141626119613647,-5.224158987402916,12.87330687046051,0.2683192491531372,0.0493139735430479,cluster_420a5aa4a0,13.593355566263199
v6_dd8225258b5faa6236,state_machine_runner,long,T0,state_machine,416,higher_confidence_watchlist,13.141626119613647,-5.224158987402916,12.87330687046051,0.2683192491531372,0.0493139735430479,cluster_8b5e22ae5e,13.593355566263199
v6_d9ba92d563a253692b,message_context_breakout,long,30s,breakeven_ratchet,273,higher_confidence_watchlist,16.1722332239151,-3.2241586595773697,15.903915464878082,0.2683177590370178,0.0492303403049707,cluster_2305cbf3f4,16.62396267056465
v6_4ed430e5918e5ae54c,message_context_breakout,long,30s,breakeven_ratchet,273,higher_confidence_watchlist,16.1722332239151,-3.2241586595773697,15.903915464878082,0.2683177590370178,0.0492303403049707,cluster_cfb5dcea72,16.62396267056465
v6_31efbacffaa2b5c887,state_machine_runner,long,T0,time_decay,954,higher_confidence_watchlist,13.141006231307983,-4.224158823490143,12.872689962387083,0.2683162689209002,0.0491793231010437,cluster_9e022a1a44,13.592735677957535
v6_491dc9899b2ff5fb98,state_machine_runner,long,T0,time_decay,954,higher_confidence_watchlist,13.141006231307983,-4.224158823490143,12.872689962387083,0.2683162689209002,0.0491793231010437,cluster_12d3ca8911,13.592735677957535
v6_31f014710b7e16778c,state_machine_runner,long,T0,time_decay,954,higher_confidence_watchlist,13.141006231307983,-4.224158823490143,12.872689962387083,0.2683162689209002,0.0488793231010437,cluster_7ee1d4e920,13.592735677957535
v6_5ff362ef21a72e2c82,state_machine_runner,long,T0,time_decay,954,higher_confidence_watchlist,13.141006231307983,-4.224158823490143,12.872689962387083,0.2683162689209002,0.0488793231010437,cluster_ba33703543,13.592735677957535
v6_8590674410da1d96f8,state_machine_runner,long,T0,time_decay,420,higher_confidence_watchlist,13.71927559375763,-4.224158823490143,13.450956344604492,0.2683192491531372,0.0486111124441027,cluster_8f2b3def3a,14.17100504040718
v6_3a1cb62ec2de565b27,contrarian_crash_fade,long,30s,time_decay,954,higher_confidence_watchlist,13.047921657562256,-4.224158823490143,12.779603898525238,0.2683177590370178,0.0484236906677484,cluster_2974bb77c3,13.499651104211807
v6_b9effaa8506d007329,state_machine_runner,long,T0,time_decay,420,higher_confidence_watchlist,13.71927559375763,-4.224158823490143,13.450956344604492,0.2683192491531372,0.0483111124441027,cluster_7125f1bccc,14.17100504040718
v6_f2c7656d1e3c80d268,contrarian_crash_fade,long,30s,time_decay,420,higher_confidence_watchlist,13.772496581077576,-4.224158823490143,13.504180312156675,0.2683162689209002,0.0482230609238147,cluster_d098b96b64,14.224226027727127
