strategy_family,side,entry_timing,exit_family,tested_strategies,sample_gt15_count,sample_ge50_count,sample_ge100_count,median_sample_size,max_sample_size,best_median_net_pct,median_of_median_net_pct,median_p10_net_pct,best_robust_score,median_robust_score,median_stability_score,best_stability_score,positive_stress_rate_pct,positive_p10_rate_pct,future_safety_pass_rate_pct,median_baseline_lift_pct,unique_clusters,unique_exit_families,unique_entry_families,median_top_symbol_share_pct,best_strategy_id,best_sample_size,best_sample_tier,combined_funnel_score
contrarian_crash_fade,long,1m,runner_trail,298,298,298,298,921.0,3795,12.258486449718475,10.070423036813736,-5.224158987402916,0.0493852916568517,0.0221740036666393,0.578312675,0.6727890000000001,100.0,0.0,100.0,10.522152483463287,5,1,1,4.389880952380952,v6_e73277bd34176f0b65,764,higher_confidence_watchlist,0.581390134529148
contrarian_crash_fade,long,T0,state_machine,469,469,333,133,91.0,236,14.225193858146667,4.606905952095985,-5.224158987402916,0.0442157018989324,0.0148529303759336,0.4706579999999999,0.7094955750000002,100.0,0.0,100.0,5.058635398745537,5,1,1,12.087912087912088,v6_f192fdbf1ab42a88a6,71,validated_watchlist,0.5739461883408072
liquidity_filtered_momentum,long,3m,runner_trail,409,409,236,236,737.0,1348,11.844419687986374,8.728355914354324,-3.2241586595773697,0.0337829929292202,0.023016769721508,0.5315031,0.6758737,100.0,0.0,100.0,9.180085361003876,5,1,1,14.688427299703264,v6_9db0042f553a3856d0,737,higher_confidence_watchlist,0.5731390134529148
contrarian_crash_fade,long,3m,state_machine,878,878,533,110,52.0,155,16.443711519241333,2.229909226298332,-4.890594258904457,0.0428205133551359,0.0046066395634412,0.405369075,0.6029149,100.0,5.580865603644647,100.0,2.681638672947884,6,1,1,15.384615384615383,v6_18642da49fd0f3dca9,62,validated_watchlist,0.5728699551569507
state_machine_runner,long,3m,multi_tp_sl,1270,1270,1171,1111,764.0,3795,11.775840818881989,4.58451509475708,-2.2241588681936264,0.032657898735404,0.0085309948551654,0.475902225,0.614905275,100.0,0.0,100.0,5.036244541406632,12,1,1,6.647398843930636,v6_dd93f340141b39edae,346,higher_confidence_watchlist,0.56847533632287
liquidity_filtered_momentum,long,T0,partial_ladder,1045,1045,1045,1045,391.0,1401,8.426816761493683,4.752220958471298,-3.2241586595773697,0.0224213826864957,0.0090748349159955,0.5011045000000001,0.5995039,100.0,0.0,100.0,5.20395040512085,7,1,1,3.324808184143223,v6_6403d24d07579607c2,954,higher_confidence_watchlist,0.5654260089686098
freshness_strict_confirmation,long,30s,partial_ladder,2095,2095,336,191,29.0,522,11.868534237146378,6.714252382516861,-2.2241588681936264,0.0548159125964394,0.0178487860445729,0.4624484,0.5725280250000001,100.0,0.0,100.0,7.165981829166412,15,1,1,37.93103448275862,v6_bf3dd8ea4335203544,29,early_alpha,0.561390134529148
contrarian_crash_fade,long,1m,fixed_tp_sl,113,113,113,113,764.0,3795,4.775841161608696,4.775841161608696,-5.224158987402916,0.0232686552390456,0.0095332424458116,0.51687245,0.557861775,100.0,34.51327433628318,100.0,5.227570608258247,3,1,1,4.057591623036649,v6_291f3110780b89a007,764,higher_confidence_watchlist,0.5569058295964127
contrarian_crash_fade,long,1m,time_decay,247,247,247,247,764.0,1344,12.392345070838928,6.496768444776535,-4.224158823490143,0.0333007312774658,0.0126662130862474,0.5397620750000001,0.677375375,100.0,0.0,100.0,6.948497891426086,3,1,1,4.389880952380952,v6_8d463f841b16fa58b6,764,higher_confidence_watchlist,0.5564125560538117
liquidity_filtered_momentum,long,T0,indicator_invalidation,353,353,353,353,145.0,145,10.496475547552109,10.496475547552109,-3.2241586595773697,0.0293651884377002,0.0293651884377002,0.62816755,0.62816755,100.0,0.0,100.0,10.94820499420166,1,1,1,10.344827586206897,v6_3eca9819eb14157178,145,higher_confidence_watchlist,0.5517937219730942
contrarian_crash_fade,long,T0,time_decay,460,460,199,66,38.0,130,12.679904699325562,6.7139096558094025,-4.224158823490143,0.0478372359240055,0.0195462068286538,0.5156118,0.600209225,100.0,0.0,100.0,7.165639102458954,6,1,1,19.444444444444446,v6_c2bb6d87fff73a3b8a,36,exploratory_watchlist,0.5480717488789238
taker_flow_reversal,long,T0,fixed_tp_sl,644,644,644,644,163.0,347,7.775840908288956,4.775841161608696,-3.2241586595773697,0.0418429663360118,0.0122121703493595,0.4825601,0.6500385,100.0,0.0,100.0,5.227570608258247,4,1,1,4.294478527607362,v6_26b02ac53b92c2db1b,347,higher_confidence_watchlist,0.5449775784753363
liquidity_filtered_momentum,long,T0,fixed_tp_sl,857,857,721,721,347.0,1401,4.775841161608696,4.775841161608696,-3.2241586595773697,0.0244429677292704,0.0087608511254191,0.4996081000000001,0.546335325,100.0,0.0,100.0,5.227570608258247,9,1,1,2.850877192982456,v6_7e87aa9703bc3be6a8,148,higher_confidence_watchlist,0.5423318385650224
taker_flow_reversal,long,T0,breakeven_ratchet,67,67,67,67,478.0,478,11.01423129439354,11.01423129439354,-1.7241587862372398,0.0350573331716656,0.0350573331716656,0.6771147750000001,0.6771147750000001,100.0,0.0,100.0,11.46596074104309,1,1,1,3.1380753138075312,v6_94e1e0808cb585f7e4,478,higher_confidence_watchlist,0.542017937219731
taker_flow_reversal,long,30s,breakeven_ratchet,106,106,106,106,478.0,478,9.72033366560936,9.72033366560936,-1.7241587862372398,0.030528691470921,0.030528691470921,0.65469405,0.65469405,100.0,0.0,100.0,10.172063112258911,1,1,1,3.1380753138075312,v6_443661ebb1cf03eb69,478,higher_confidence_watchlist,0.5346636771300448
freshness_strict_confirmation,long,5m,partial_ladder,754,754,536,536,441.0,3795,8.79211276769638,4.766372963786125,-5.224158987402916,0.0364198821991682,0.0095658247351646,0.4248047500000001,0.6022846250000001,100.0,0.0,100.0,5.218102410435677,14,1,1,6.923076923076923,v6_c95f1dd0156eba075e,764,higher_confidence_watchlist,0.5326457399103139
liquidity_filtered_momentum,long,T0,multi_tp_sl,666,666,633,633,416.0,1401,7.275841385126114,4.275841265916824,-3.2241586595773697,0.0203861599743366,0.0118346714318295,0.4777267749999999,0.5602866,100.0,0.0,100.0,4.727570712566376,8,1,1,4.326923076923077,v6_99beedcce41360fcc5,954,higher_confidence_watchlist,0.5273542600896861
oi_funding_continuation,long,3m,partial_ladder,431,431,409,409,764.0,3795,8.740438520908356,4.884985834360123,-5.224158987402916,0.0353685635536909,0.0156144251406192,0.4869156750000001,0.59739925,100.0,0.0,100.0,5.336715281009674,7,1,1,4.057591623036649,v6_679530e15f9dee2a5f,764,higher_confidence_watchlist,0.5230044843049326
state_machine_runner,short,T0,time_decay,181,181,0,0,20.0,20,18.59171390533448,18.59171390533448,-4.224158823490143,0.0532985221982002,0.0532985221982002,0.6019536999999999,0.6019536999999999,100.0,0.0,100.0,19.043443351984028,2,1,1,30.0,v6_c946df13457418a78f,20,early_alpha,0.5229147982062781
