strategy_family,side,entry_timing,exit_family,rows,unique_clusters,median_sample,max_sample,best_median,median_of_medians,median_p10,best_p10,median_stress,best_stress,positive_p10_rate,positive_stress_rate,best_robust,median_robust,median_top_symbol_share,longform_score
premium_basis_overheat,long,30s,fixed_tp_sl,216,3,321.0,954,4.775841161608696,2.7758410200476646,0.825841084588319,4.775841161608696,2.507523261010647,4.507523402571678,67.12962962962963,100.0,0.0333429675504565,0.0116826302476227,3.4267912772585665,0.5487443946188341
contrarian_crash_fade,long,1m,time_decay,247,3,764.0,1344,12.392345070838928,6.496768444776535,-4.224158823490143,-4.224158823490143,6.228450685739517,12.12402731180191,0.0,100.0,0.0333007312774658,0.0126662130862474,4.389880952380952,0.5486547085201794
liquidity_filtered_momentum,long,T0,time_decay,1126,4,57.0,954,11.98177933692932,10.618220269680023,-2.624158933758736,-2.624158933758736,10.349902510643004,11.713461577892303,0.0,100.0,0.0354637508779764,0.0307066823750734,10.526315789473683,0.545695067264574
oi_funding_continuation,short,1m,time_decay,221,4,34.0,38,16.43121987581253,16.43121987581253,-4.224158823490143,-4.224158823490143,16.162902116775513,16.162902116775513,0.0,100.0,0.0465367930948734,0.0465367930948734,32.35294117647059,0.545560538116592
contrarian_crash_fade,long,30s,prove_or_exit,752,6,63.0,93,17.454664409160614,1.319577544927597,-1.4529175125062466,-0.978580117225647,1.0512597858905792,17.186346650123596,0.0,100.0,0.0548656936326622,0.0033172950081527,23.809523809523807,0.5429147982062781
premium_basis_overheat,long,1m,multi_tp_sl,527,3,764.0,3795,8.650991320610046,4.696343839168549,-5.224158987402916,-2.2241588681936264,4.428026080131531,8.382673561573029,0.0,100.0,0.0310147143959999,0.0040307332672178,4.057591623036649,0.5413452914798206
contrarian_crash_fade,long,T0,time_decay,460,6,38.0,130,12.679904699325562,6.7139096558094025,-4.224158823490143,-1.824158988893032,6.445591896772385,12.411586195230484,0.0,100.0,0.0478372359240055,0.0195462068286538,19.444444444444446,0.5382959641255605
taker_flow_reversal,long,T0,fixed_tp_sl,644,4,163.0,347,7.775840908288956,4.775841161608696,-3.2241586595773697,-1.7241587862372398,4.507523402571678,7.507523149251938,0.0,100.0,0.0418429663360118,0.0122121703493595,4.294478527607362,0.5370403587443947
freshness_strict_confirmation,long,1m,fixed_tp_sl,66,3,373.0,679,7.775840908288956,7.775840908288956,-2.2241588681936264,-2.2241588681936264,7.507523149251938,7.507523149251938,0.0,100.0,0.0219768701159954,0.0216768701159954,6.702412868632708,0.5307174887892376
premium_basis_overheat,long,1m,prove_or_exit,789,4,33.0,51,15.66728800535202,4.35279980301857,-5.224158987402916,-0.7434839382767677,4.084482043981552,15.398970246315002,0.0,100.0,0.0484963499608635,0.0101486077228239,35.294117647058826,0.5279820627802692
contrarian_crash_fade,long,1m,partial_ladder,193,4,764.0,3795,8.988559246063232,5.02345934510231,-5.224158987402916,-5.224158987402916,4.755141586065292,8.720241487026215,0.0,100.0,0.0371065746456384,0.0174887073621153,4.057591623036649,0.527982062780269
oi_funding_continuation,long,3m,multi_tp_sl,232,5,764.0,3795,7.275841385126114,2.025841176509857,-5.224158987402916,-1.884825900197029,1.7575234174728394,7.007523626089096,0.0,100.0,0.0297192578673362,0.0066901723951101,4.057591623036649,0.5249327354260089
premium_basis_overheat,long,5m,partial_ladder,212,4,173.0,543,9.822586923837662,4.938801378011704,-5.224158987402916,-2.2241588681936264,4.670483618974686,9.554269164800644,0.0,100.0,0.0289484774285554,0.0066145751217007,7.734806629834254,0.5191479820627802
state_machine_runner,short,T0,time_decay,181,2,20.0,20,18.591713905334476,18.591713905334476,-4.224158823490143,-4.224158823490143,18.323394656181332,18.323394656181332,0.0,100.0,0.0532985221982002,0.0532985221982002,30.0,0.5190134529147982
premium_basis_overheat,long,5m,multi_tp_sl,344,6,25.0,1130,7.275841385126114,7.275841385126114,-2.2241588681936264,-0.9527131915092468,7.007523626089096,7.007523626089096,0.0,100.0,0.0404644144266843,0.0101392505681514,16.0,0.5182959641255604
contrarian_crash_fade,long,T0,multi_tp_sl,258,5,63.0,227,11.775840818881989,2.7758410200476646,-2.2241588681936264,-0.5167819559574127,2.507523261010647,11.50752305984497,0.0,100.0,0.061542965516448,0.010651035875827,25.396825396825395,0.5175784753363228
liquidity_filtered_momentum,long,T0,failed_continuation,1134,3,42.0,954,12.657669186592102,3.080841153860092,-1.024158950895071,1.5060518868267536,2.8125233948230743,12.389351427555084,47.53086419753087,100.0,0.0372293661743402,0.0183717734135687,28.57142857142857,0.5054260089686099
message_context_breakout,long,5m,multi_tp_sl,93,2,904.0,904,7.275841385126114,7.275841385126114,-3.2241586595773697,-3.2241586595773697,7.007523626089096,7.007523626089096,0.0,100.0,0.0167318346309661,0.0167318346309661,6.526548672566372,0.5024215246636772
cross_channel_continuation,long,30s,breakeven_ratchet,86,1,50.0,50,14.328685402870178,14.328685402870178,-3.2241586595773697,-3.2241586595773697,14.06036764383316,14.06036764383316,0.0,100.0,0.0417179229313135,0.0417179229313135,16.0,0.502017937219731
premium_basis_overheat,long,5m,runner_trail,747,8,140.0,213,8.2244373857975,4.818803817033768,-5.224158987402916,-0.543453823775053,4.55048605799675,7.956119626760483,0.0,89.95983935742971,0.0177029604088408,0.0044518904558513,46.948356807511736,0.5001793721973095
liquidity_filtered_momentum,long,3m,partial_ladder,203,2,669.0,669,8.020460605621338,3.89874279499054,-3.2241586595773697,-2.6526443660259247,3.6304250359535217,7.75214284658432,0.0,100.0,0.0202391361409425,0.0056033392959833,3.1390134529147984,0.5000448430493274
oi_funding_continuation,short,1m,breakeven_ratchet,399,2,36.0,36,14.956560730934145,11.70533522963524,-5.224158987402916,-5.224158987402916,11.43701747059822,14.688242971897123,0.0,100.0,0.0366754855960607,0.0259161963415145,13.88888888888889,0.49533632286995516
liquidity_filtered_momentum,long,T0,indicator_invalidation,353,1,145.0,145,10.496475547552109,10.496475547552109,-3.2241586595773697,-3.2241586595773697,10.228157788515093,10.228157788515093,0.0,100.0,0.0293651884377002,0.0293651884377002,10.344827586206897,0.4815246636771301
message_context_breakout,long,30s,multi_tp_sl,145,3,489.0,904,7.275841385126114,4.275841265916824,-3.2241586595773697,-3.2241586595773697,4.007523506879807,7.007523626089096,0.0,100.0,0.0168066422748565,0.0068082986950874,4.4989775051124745,0.4769058295964126
contrarian_crash_fade,long,1m,multi_tp_sl,116,3,764.0,3795,7.275841385126114,4.696343839168549,-5.224158987402916,-5.224158987402916,4.428026080131531,7.007523626089096,0.0,100.0,0.0310147143959999,0.0067161867827177,4.057591623036649,0.4754708520179372
freshness_strict_confirmation,long,1m,partial_ladder,529,11,39.0,120,6.957217305898666,4.955501109361649,-5.224158987402916,-2.2241588681936264,4.687183350324631,6.688899546861649,0.0,100.0,0.0240785957813262,0.0090580108219385,26.08695652173913,0.47524663677130047
contrarian_crash_fade,long,T0,breakeven_ratchet,393,6,154.0,206,4.557856172323227,1.6994737088680267,-1.6356386244297028,-0.2241588896140456,1.431155949831009,4.289538413286209,0.0,100.0,0.0061624988628551,0.0030882246334105,22.727272727272727,0.46937219730941704
state_machine_runner,long,3m,indicator_invalidation,532,2,62.0,109,6.998381763696671,3.433798998594284,-1.2241588905453682,0.7156756240874529,3.1654812395572662,6.730064004659653,33.08270676691729,100.0,0.0322258655894547,0.0119869921439886,17.741935483870968,0.4661434977578476
cross_channel_continuation,long,3m,partial_ladder,110,2,659.0,659,5.037424713373184,3.21742445230484,-3.2241586595773697,-3.2241586595773697,2.9491066932678223,4.769106954336166,0.0,100.0,0.010098510518074,0.0034693073624372,3.1866464339908958,0.4508071748878924
freshness_strict_confirmation,short,5m,time_decay,381,2,34.0,46,23.300617933273315,0.0997458701021969,-0.3909577615559101,-0.3909577615559101,-0.1685718889348209,23.032301664352417,0.0,28.871391076115486,0.0700524135687134,0.0014889997384604,32.35294117647059,0.44690582959641256
premium_basis_overheat,long,5m,fixed_tp_sl,453,4,23.0,1322,7.775840908288956,1.708259433507919,-1.1554325930774212,1.275841053575277,1.4399416744709015,7.507523149251938,16.777041942604857,100.0,0.0225005230188369,0.0036971830882132,21.73913043478261,0.44636771300448436
freshness_strict_confirmation,long,1m,multi_tp_sl,110,3,248.0,662,7.1130454540252686,3.350778669118881,-2.2241588681936264,-2.2241588681936264,3.0824609100818634,6.844727694988251,0.0,100.0,0.0101070270985364,0.0065952487373352,10.080645161290322,0.44475336322869957
oi_funding_continuation,long,1m,prove_or_exit,663,2,51.0,284,5.511675029993057,3.996090590953827,-1.1522621847689152,-1.1522621847689152,3.727772831916809,5.243357270956039,0.0,100.0,0.0184080945511162,0.012932360330522,7.84313725490196,0.43896860986547087
liquidity_filtered_momentum,long,3m,state_machine,179,1,80.0,80,10.895635932683945,8.795635402202606,-3.2241586595773697,-3.2241586595773697,8.527317643165588,10.627318173646929,0.0,100.0,0.0295422497856616,0.022192247928977,28.75,0.4296412556053812
contrarian_crash_fade,long,30s,trailing_stop,4087,16,341.0,1401,1.9508007913827896,-0.3505126805976033,-2.2241588681936264,-0.7361606694757938,-0.6188304163515568,1.6824830323457718,0.0,4.404208465867384,0.0040451727762818,-0.0092568578254431,7.209136331192005,0.41973094170403585
contrarian_crash_fade,long,1m,trailing_stop,453,7,921.0,3795,1.002735272049904,-0.4509524442255497,-5.224158987402916,-0.8839587680995464,-0.7192702032625675,0.734417513012886,0.0,24.944812362030905,-0.0016546645054407,-0.0178738027464598,5.646036916395222,0.4115246636771301
oi_funding_continuation,long,1m,indicator_invalidation,443,1,27.0,27,12.867695093154907,12.867695093154907,-5.224158987402916,-5.224158987402916,12.59937733411789,12.59937733411789,0.0,100.0,0.0302674188267963,0.0302674188267963,51.85185185185185,0.41103139013452916
message_context_breakout,long,30s,partial_ladder,219,1,501.0,501,6.306932121515274,4.48693223297596,-3.2241586595773697,-3.2241586595773697,4.218614473938942,6.038614362478256,0.0,100.0,0.0145417864465713,0.0081717868366837,10.379241516966069,0.409237668161435
message_context_breakout,long,5m,partial_ladder,134,1,501.0,501,6.276791542768478,4.456791281700134,-3.2241586595773697,-3.2241586595773697,4.1884735226631165,6.008473783731461,0.0,100.0,0.0144362944209575,0.0080662935072183,10.379241516966069,0.40744394618834084
state_machine_runner,long,T0,trailing_stop,6946,39,83.0,1401,1.8861059099435808,-0.1641349168494343,-0.8241589181125164,-0.4122654441744089,-0.4324526526033878,1.6177881509065628,0.0,4.83731644111719,0.0037618996039032,-0.0028869129030965,18.84057971014493,0.40726457399103144
freshness_strict_confirmation,long,5m,trailing_stop,3796,22,441.0,3795,0.983220711350441,-0.5540088750422001,-5.224158987402916,-1.2367265298962593,-0.8223266340792179,0.7149029523134232,0.0,1.0010537407797682,-0.0032437847201712,-0.0116442411858588,5.895691609977324,0.4037219730941704
oi_funding_continuation,long,1m,fixed_tp_sl,542,1,25.0,25,4.775841161608696,2.7758410200476646,0.7758410647511482,4.775841161608696,2.507523261010647,4.507523402571678,73.61623616236163,100.0,0.0324429675504565,0.0112829674610495,20.0,0.40139013452914796
premium_basis_overheat,short,5m,time_decay,180,2,43.0,43,7.406754046678543,7.406754046678543,-4.224158823490143,-4.224158823490143,7.138436287641525,7.138436287641525,0.0,100.0,0.0153911626929044,0.0153911626929044,20.930232558139537,0.3988340807174888
taker_flow_reversal,long,T0,multi_tp_sl,69,3,26.0,30,6.469406187534332,4.275841265916824,-1.7241587862372398,-1.7241587862372398,4.007523506879807,6.201088055968285,0.0,100.0,0.0127887686191002,0.0108238484898209,26.923076923076923,0.3954260089686099
state_machine_runner,long,3m,trailing_stop,3063,15,764.0,3795,0.8936528116464615,-0.5342504940927029,-2.2241588681936264,-1.9296757876873016,-0.8025682531297207,0.6253350526094437,0.0,5.778648383937316,-0.0038472440555319,-0.0099059351351112,4.057591623036649,0.3948430493273543
taker_flow_reversal,long,30s,multi_tp_sl,78,4,26.0,26,4.275841265916824,4.275841265916824,-1.7241587862372398,-1.7241587862372398,4.007523506879807,4.007523506879807,0.0,100.0,0.0105796102324128,0.0104296102324128,26.923076923076923,0.3940358744394619
premium_basis_overheat,long,1m,trailing_stop,4725,19,367.0,3795,1.002735272049904,-0.0027136178687214,-1.4117704704403875,-0.6492904853075743,-0.2710313769057393,0.734417513012886,0.0,2.7936507936507935,-0.0009211846447177,-0.0025355682136044,23.160762942779293,0.39228699551569507
freshness_strict_confirmation,long,30s,trailing_stop,2351,10,1491.0,3795,-0.0810500001534819,-0.1720742555335164,-1.6125326976180077,-0.7042018696665764,-0.4403919912874698,-0.3493677591904998,0.0,0.0,-0.0027940373255871,-0.0032509191474877,16.83794466403162,0.3895515695067264
cross_channel_continuation,long,1m,partial_ladder,147,2,216.0,659,4.94917631149292,3.1291764229536057,-3.2241586595773697,-3.2241586595773697,2.860858663916588,4.680858552455902,0.0,100.0,0.0097896411114931,0.0031351075240969,9.722222222222223,0.3890134529147982
contrarian_crash_fade,long,T0,prove_or_exit,265,4,25.0,63,9.829632192850111,4.8769161105155945,-5.224158987402916,-5.224158987402916,4.608598351478577,9.561314433813097,0.0,100.0,0.0274442763590812,0.0076474805182218,44.0,0.3834080717488789
message_context_breakout,long,30s,indicator_invalidation,219,1,522.0,522,2.8575848788022995,2.8575848788022995,-3.2241586595773697,-3.2241586595773697,2.5892671197652817,2.5892671197652817,0.0,100.0,0.0024690710970759,0.0024690710970759,6.513409961685824,0.3817488789237668
contrarian_crash_fade,long,3m,multi_tp_sl,115,3,26.0,58,1.983034797012806,1.983034797012806,-4.304999113082886,-0.4380799829959869,1.714717037975788,1.714717037975788,0.0,100.0,0.0020626101707667,0.0020626101707667,19.230769230769237,0.3795515695067265
oi_funding_continuation,long,3m,trailing_stop,1076,8,3795.0,3795,0.8936528116464615,-0.180561956949532,-5.224158987402916,-1.4649849385023117,-0.4488796927034855,0.6253350526094437,0.0,24.1635687732342,-0.0030814348227344,-0.005408672042787,16.83794466403162,0.3760538116591928
premium_basis_overheat,long,30s,trailing_stop,1192,9,65.0,1401,1.9508007913827896,-0.095436698757112,-0.9656516835093498,-0.6180290132761002,-0.3637544577941298,1.6824830323457718,0.0,18.20469798657718,0.0040451727762818,-0.0020002725526317,17.5,0.3739910313901345
contrarian_crash_fade,long,T0,indicator_invalidation,224,4,69.0,69,4.004145413637161,4.004145413637161,-5.224158987402916,-5.224158987402916,3.735827654600144,3.735827654600144,0.0,100.0,0.0136226793342828,0.0133226793342828,15.942028985507244,0.3682062780269058
oi_funding_continuation,long,1m,failed_continuation,110,1,47.0,47,8.650841563940048,8.650841563940048,-5.224158987402916,-5.224158987402916,8.38252380490303,8.38252380490303,0.0,100.0,0.0161241919158367,0.0161241919158367,51.06382978723404,0.3662780269058296
liquidity_filtered_momentum,long,3m,time_decay,86,1,122.0,122,3.100075013935566,2.2228237241506577,-2.0241589285433292,-1.4241589233279228,1.9545059651136398,2.831757254898548,0.0,100.0,0.0051177857474982,0.00376740624889725,18.852459016393443,0.365067264573991
premium_basis_overheat,short,1m,time_decay,216,2,43.0,43,5.406581610441208,5.406581610441208,-4.224158823490143,-4.224158823490143,5.13826385140419,5.13826385140419,0.0,100.0,0.0083905591660737,0.0083905591660737,20.930232558139537,0.3619730941704036
no_trade_freshness_boundary,short,5m,state_machine,131,1,43.0,43,6.498824805021286,5.27382455766201,-3.2241586595773697,-3.2241586595773697,5.005506798624992,6.230507045984268,0.0,100.0,0.0142934108388423,0.0100059099730849,20.930232558139537,0.35677130044843053
message_context_breakout,long,30s,failed_continuation,219,1,462.0,462,2.7917884290218358,2.7917884290218358,-3.2241586595773697,-3.2241586595773697,2.523470669984817,2.523470669984817,0.0,100.0,0.0020787835228443,0.0020787835228443,17.74891774891775,0.3552466367713005
premium_basis_overheat,long,5m,prove_or_exit,156,2,85.0,85,1.6582511365413666,0.8842987939715385,-1.4279360882937908,-1.4279360882937908,0.6159810349345207,1.3899333775043488,0.0,100.0,0.0028182345086336,0.0015028573808073,10.588235294117649,0.3500896860986547
contrarian_crash_fade,long,T0,failed_continuation,686,4,42.0,42,0.4713915288448334,0.4713915288448334,-0.3880031406879425,-0.3880031406879425,0.2030737698078155,0.2030737698078155,0.0,100.0,0.0029572578985244,0.0029572578985244,28.57142857142857,0.34856502242152465
message_context_breakout,long,5m,failed_continuation,135,1,462.0,462,2.594038099050522,2.594038099050522,-3.2241586595773697,-3.2241586595773697,2.325720340013504,2.325720340013504,0.0,100.0,0.0013866573679447,0.0013866573679447,17.74891774891775,0.34762331838565025
oi_funding_continuation,long,1m,multi_tp_sl,91,1,50.0,50,7.275841385126114,7.275841385126114,-5.224158987402916,-5.224158987402916,7.007523626089096,7.007523626089096,0.0,100.0,0.0095039337146282,0.0095039337146282,34.0,0.3463228699551569
freshness_strict_confirmation,long,1m,trailing_stop,2644,15,71.0,215,1.0140661150217056,-0.2678986405953765,-5.224158987402916,-1.339002139866352,-0.5362164229154587,0.7457483559846878,0.0,6.580937972768533,-0.0014940961104631,-0.0091880723809637,17.94871794871795,0.3430941704035874
liquidity_filtered_momentum,long,3m,fixed_tp_sl,13,1,58.0,58,1.7758410423994064,1.7758410423994064,-1.158239413052797,-1.158239413052797,1.5075232833623886,1.5075232833623886,0.0,100.0,0.0056704073902219,0.0056704073902219,15.517241379310343,0.3396860986547085
contrarian_crash_fade,long,T0,runner_trail,124,2,36.0,36,8.162666857242584,2.509652264416218,-5.224158987402916,-5.224158987402916,2.2413345053792,7.894349098205566,0.0,100.0,0.0289183187393915,0.0057814611129462,19.444444444444446,0.3355156950672646
freshness_strict_confirmation,short,5m,runner_trail,129,1,23.0,23,2.7148937806487083,1.9148938357830048,-1.2695886194705963,0.1064523356035351,1.646576076745987,2.4465760216116905,34.10852713178294,100.0,0.0090450480708852,0.0090042048495262,34.78260869565217,0.332152466367713
liquidity_filtered_momentum,long,T0,trailing_stop,2572,8,42.0,1401,0.4854463040828705,0.1431249314919114,-0.4087300971150398,-0.372992898337543,-0.1251928275451064,0.2171285450458526,0.0,42.92379471228615,0.0021186010723933,0.0005647784181497,28.57142857142857,0.3299103139013453
oi_funding_continuation,long,30s,partial_ladder,75,2,58.0,59,1.7676018178462982,1.4798007905483246,-2.2241588681936264,-2.2241588681936264,1.2114830315113068,1.4992840588092804,0.0,100.0,0.0045488762199878,0.0033741989672184,8.620689655172415,0.3291031390134529
oi_funding_continuation,long,1m,trailing_stop,1645,5,3795.0,3795,-0.1720742555335164,-0.1720742555335164,-1.6125326976180077,-1.6125326976180077,-0.4403919912874698,-0.4403919912874698,0.0,0.0,-0.0032509191474877,-0.0032509191474877,16.83794466403162,0.3291031390134529
contrarian_crash_fade,long,T0,trailing_stop,676,7,156.0,913,-0.1586702186614275,-0.2090291352942586,-5.224158987402916,-0.8172492496669292,-0.477346871048212,-0.4269879776984453,0.0,0.0,-0.0028869129030965,-0.0089548071669973,11.11111111111111,0.3203139013452915
state_machine_runner,short,T0,multi_tp_sl,14,1,74.0,74,2.123912423849106,2.123912423849106,-2.2241588681936264,-2.2241588681936264,1.855594664812088,1.855594664812088,0.0,100.0,0.0013861569690704,0.0013861569690704,14.864864864864863,0.3201345291479821
premium_basis_overheat,long,5m,trailing_stop,4907,25,65.0,3659,0.1303643686696887,-0.3028170438483357,-1.3543568551540377,-0.7694200612604618,-0.5711347796022892,-0.1379533903673291,0.0,0.0,-0.0011276837277971,-0.0033051797286234,33.84615384615385,0.3188340807174888
cross_channel_continuation,long,30s,multi_tp_sl,92,1,102.0,102,2.276559919118881,2.276559919118881,-3.2241586595773697,-3.2241586595773697,2.0082421600818634,2.0082421600818634,0.0,100.0,0.0037116785764694,0.0037116785764694,8.823529411764707,0.3187892376681614
freshness_strict_confirmation,long,30s,multi_tp_sl,43,2,72.0,72,0.6758410483598709,0.6758410483598709,-1.0869727469980717,-1.0408722795546057,0.4075232893228531,0.4075232893228531,0.0,100.0,0.0013972579315304,0.0012786081600934,20.833333333333336,0.31641255605381163
contrarian_crash_fade,long,3m,failed_continuation,105,1,44.0,44,5.864491313695908,5.864491313695908,-5.224158987402916,-5.224158987402916,5.59617355465889,5.59617355465889,0.0,100.0,0.0060550815738331,0.0060550815738331,43.18181818181818,0.31591928251121076
oi_funding_continuation,long,T0,trailing_stop,3126,22,32.0,92,0.2128981286659836,0.0559531385079026,-0.6263903807848692,-0.5220232531428337,-0.2123646205291152,-0.0554196303710341,0.0,0.0,0.0013096171192452,-0.0016874752995558,51.28205128205128,0.313677130044843
oi_funding_continuation,long,T0,runner_trail,287,6,48.0,92,0.4627141170203686,0.2329518320038914,-0.4773540887981653,-0.4062248393893242,-0.0353659270331263,0.1943963579833507,0.0,25.087108013937282,0.0023837836093269,0.0018578705458529,29.166666666666668,0.3128251121076233
state_machine_runner,short,T0,state_machine,114,2,32.0,32,2.370789647102356,2.370789647102356,-2.2241588681936264,-2.2241588681936264,2.102471888065338,2.102471888065338,0.0,100.0,0.0013226184982061,0.0013226184982061,31.25,0.3079372197309417
taker_flow_reversal,long,T0,trailing_stop,334,4,58.0,147,0.1431249314919114,-0.0255172839388251,-1.7241587862372398,-0.4087300971150398,-0.2938350662589073,-0.1251928275451064,0.0,0.0,0.0005647784181497,-0.0037417868524976,10.884353741496598,0.3066816143497758
freshness_strict_confirmation,long,5m,indicator_invalidation,192,3,32.0,64,2.5146113708615303,2.1902110427618027,-5.224158987402916,-5.224158987402916,1.9218932837247849,2.2462936118245125,0.0,100.0,0.0028659858377277,0.0019559156008064,10.9375,0.30475336322869956
cross_channel_continuation,long,30s,time_decay,137,1,33.0,33,2.4090593680739403,2.4090593680739403,-2.624158933758736,-2.624158933758736,2.1407416090369225,2.1407416090369225,0.0,100.0,0.0022592309869825,0.0022592309869825,15.151515151515152,0.3040358744394619
taker_flow_reversal,long,T0,state_machine,86,1,33.0,33,4.810559004545212,3.585559129714966,-3.2241586595773697,-3.2241586595773697,3.317241370677948,4.542241245508194,0.0,100.0,0.0078044805371761,0.0035169809752702,27.27272727272727,0.3015246636771301
liquidity_filtered_momentum,long,3m,trailing_stop,171,1,28.0,28,2.1675296127796173,2.1675296127796173,-1.7241587862372398,-1.7241587862372398,1.8992118537425997,1.8992118537425997,0.0,100.0,0.0039338772860169,0.0039338772860169,28.57142857142857,0.2962331838565022
cross_channel_continuation,long,1m,prove_or_exit,44,1,30.0,30,1.0009127669036388,1.0009127669036388,-0.7527744863182306,-0.7527744863182306,0.732595007866621,0.732595007866621,0.0,100.0,0.003136792794913,0.003136792794913,20.0,0.29551569506726455
message_context_breakout,long,1m,prove_or_exit,41,1,30.0,30,1.0009127669036388,1.0009127669036388,-0.7527744863182306,-0.7527744863182306,0.732595007866621,0.732595007866621,0.0,100.0,0.003136792794913,0.003136792794913,20.0,0.29551569506726455
state_machine_runner,short,T0,indicator_invalidation,179,2,33.0,33,1.7273325473070145,1.7273325473070145,-2.2241588681936264,-2.2241588681936264,1.4590147882699966,1.4590147882699966,0.0,100.0,0.0007531873109936,0.0007531873109936,21.21212121212121,0.2936322869955157
taker_flow_reversal,long,T0,runner_trail,33,1,22.0,22,3.9087042212486263,3.9087042212486263,-3.2241586595773697,-3.2241586595773697,3.640386462211609,3.640386462211609,0.0,100.0,0.0036593607276678,0.0036593607276678,18.181818181818183,0.29152466367713004
oi_funding_continuation,long,30s,indicator_invalidation,174,2,26.0,35,2.3031407967209816,2.3031407967209816,-3.161872923374176,-3.161872923374176,2.034823037683964,2.034823037683964,0.0,100.0,0.0065261631356179,0.0065261631356179,26.923076923076923,0.2914798206278027
cross_channel_continuation,long,30s,state_machine,192,2,59.0,80,2.31473408639431,1.357920840382576,-3.2241586595773697,-3.2241586595773697,1.0896030813455582,2.046416327357292,0.0,100.0,0.0056262420549988,0.0024124610297381,22.033898305084744,0.29139013452914797
cross_channel_continuation,short,3m,breakeven_ratchet,66,1,38.0,38,3.31304743885994,3.31304743885994,-3.2241586595773697,-3.2241586595773697,3.0447298660874367,3.0447298660874367,0.0,100.0,0.0036031900572776,0.0036031900572776,28.947368421052637,0.2898206278026906
oi_funding_continuation,long,30s,trailing_stop,882,5,120.0,1491,-0.080241379328072,-0.080241379328072,-1.043502613902092,-0.6358877755701542,-0.3485591383650899,-0.3485591383650899,0.0,0.0,-0.0017049149102158,-0.0020116476446948,33.33333333333333,0.2876681614349776
oi_funding_continuation,long,30s,multi_tp_sl,47,1,26.0,26,0.4680784419178962,0.4680784419178962,-0.4868514835834503,-0.4868514835834503,0.1997606828808784,0.1997606828808784,0.0,100.0,0.0013890457903593,0.0013890457903593,19.230769230769237,0.2815695067264574
premium_basis_overheat,short,5m,state_machine,111,2,22.0,22,5.887006223201752,2.613515220582485,-5.224158987402916,-5.224158987402916,2.345197461545468,5.618688464164734,0.0,100.0,0.0074200447648763,0.0021124363131821,31.818181818181817,0.27295964125560535
freshness_strict_confirmation,long,1m,time_decay,133,1,29.0,29,1.143484003841877,1.143484003841877,-1.024158950895071,-1.024158950895071,0.8751662448048592,0.8751662448048592,0.0,100.0,0.001416052027581,0.001416052027581,44.82758620689656,0.2695964125560538
message_context_breakout,long,30s,state_machine,58,1,80.0,80,1.357920840382576,1.357920840382576,-3.2241586595773697,-3.2241586595773697,1.0896030813455582,1.0896030813455582,0.0,100.0,0.0024124610297381,0.0022897583957761,16.25,0.269237668161435
freshness_strict_confirmation,short,30s,multi_tp_sl,22,1,25.0,25,0.9758410975337029,0.9758410975337029,-0.9339524433016776,-0.9339524433016776,0.707523338496685,0.707523338496685,0.0,100.0,0.0022620307234674,0.0022620307234674,24.0,0.2689686098654709
message_context_breakout,long,1m,trailing_stop,60,2,186.0,186,-0.1263180980458855,-0.6018353626132011,-3.2241586595773697,-0.7886159233748913,-0.870153121650219,-0.3946358803659677,0.0,0.0,-0.0028505102579109,-0.012451850066334,7.526881720430108,0.26641255605381164
contrarian_crash_fade,short,3m,partial_ladder,30,1,24.0,24,2.1484728902578354,1.056472770869732,-1.90607700496912,-1.90607700496912,0.7881550118327141,1.8801551312208176,0.0,100.0,0.0044932587280869,0.0012859813593327,20.833333333333336,0.2653363228699552
freshness_strict_confirmation,short,30s,state_machine,144,1,25.0,25,0.8490679785609245,0.8309493772685528,-0.8629730902612209,-0.8629730902612209,0.562631618231535,0.5807502195239067,0.0,100.0,0.0026210775585472,0.0026210775585472,24.0,0.262152466367713
message_context_breakout,long,1m,failed_continuation,44,1,20.0,20,0.922849029302597,0.922849029302597,-1.2218047864735126,-1.2218047864735126,0.6545312702655792,0.6545312702655792,0.0,100.0,0.0013674977920949,0.0013674977920949,20.0,0.25721973094170403
cross_channel_continuation,long,1m,failed_continuation,150,1,20.0,20,0.922849029302597,0.922849029302597,-1.2218047864735126,-1.2218047864735126,0.6545312702655792,0.6545312702655792,0.0,100.0,0.0013674977920949,0.0013674977920949,20.0,0.25721973094170403
freshness_strict_confirmation,short,5m,multi_tp_sl,61,1,23.0,23,1.275841053575277,0.8605754934251308,-1.5472473576664925,-1.3055229559540749,0.592257734388113,1.0075232945382595,0.0,100.0,0.004056723992154,0.0015830351792275,34.78260869565217,0.2498206278026906
cross_channel_continuation,long,1m,trailing_stop,526,4,50.0,186,-0.0386692350730299,-0.5532337352633476,-3.2241586595773697,-1.1486190371215343,-0.8215514943003654,-0.3069869941100478,0.0,0.0,-0.0042856392131187,-0.012451850066334,19.101123595505616,0.2482511210762332
oi_funding_continuation,long,30s,runner_trail,31,1,27.0,27,1.2831786647439003,1.2831786647439003,-2.2241588681936264,-2.2241588681936264,1.0148609057068825,1.0148609057068825,0.0,100.0,0.0023132022367417,0.0023132022367417,29.629629629629623,0.23569506726457395
cross_channel_continuation,long,3m,prove_or_exit,63,1,20.0,20,2.076142653822899,2.076142653822899,-3.2241586595773697,-3.2241586595773697,1.807824894785881,1.807824894785881,0.0,100.0,0.0037368929073214,0.0037368929073214,40.0,0.22466367713004484
