strategy_similarity_cluster_id,strategy_family,side,exit_family,strategies,sample_gt15_count,median_sample_size,best_median_net_pct,median_net_pct,median_p10_net_pct,best_robust_score,median_robust_score,median_stability_score,positive_stress_rate_pct,future_safety_pass_rate_pct,median_top_symbol_share_pct,best_strategy_id,best_sample_size,best_sample_tier,neighborhood_stability_score,source_cluster_strategies,source_cluster_best_strategy_id,source_cluster_best_robust_score
cluster_d00836faa0,freshness_strict_confirmation,long,time_decay,20,20,634.0,11.01420447230339,11.01420447230339,-4.224158823490143,0.0281772391825914,0.0281772391825914,0.6414177000000002,100.0,100.0,3.627760252365931,v6_6a66faa3d3df2f7a47,634,higher_confidence_watchlist,0.5160820895522389,20,v6_6a66faa3d3df2f7a47,0.0281772391825914
cluster_ab54cef76b,premium_basis_overheat,long,time_decay,40,40,61.0,9.065593034029009,9.065593034029009,-1.824158988893032,0.0280970986524224,0.0280970986524224,0.5985409500000001,100.0,100.0,8.19672131147541,v6_fd1b3596cdcf0ac645,61,validated_watchlist,0.5157910447761194,40,v6_fd1b3596cdcf0ac645,0.0280970986524224
cluster_1cc438db80,freshness_strict_confirmation,long,runner_trail,19,19,764.0,12.760668992996216,11.360666900873184,-5.224158987402916,0.0503986338108778,0.0426986267745494,0.650736025,100.0,100.0,4.057591623036649,v6_d68b6c9963e8a62e47,764,higher_confidence_watchlist,0.5150522388059702,19,v6_d68b6c9963e8a62e47,0.0503986338108778
cluster_dec4a77921,oi_funding_continuation,long,runner_trail,41,41,38.0,12.9869744181633,11.586973816156387,-5.224158987402916,0.0581750542372465,0.0504750524163246,0.599803325,100.0,100.0,10.526315789473683,v6_4cd21f92c731e45401,38,exploratory_watchlist,0.5149104477611941,41,v6_4cd21f92c731e45401,0.0581750542372465
cluster_8682ce83ac,contrarian_crash_fade,long,prove_or_exit,69,69,63.0,9.829632192850111,9.829632192850111,-5.224158987402916,0.0271442763590812,0.0271442763590812,0.520654825,100.0,100.0,23.809523809523807,v6_e1df45e1a6e2953911,63,validated_watchlist,0.5143955223880597,69,v6_e1df45e1a6e2953911,0.0271442763590812
cluster_af91a594d1,freshness_strict_confirmation,long,runner_trail,217,217,39.0,1.2831786647439003,1.0431786067783833,-1.936102099716664,0.0026626733533293,0.0020117703593522,0.3261089000000001,100.0,100.0,28.205128205128204,v6_781421d27eb27feb52,39,exploratory_watchlist,0.5143880597014926,248,v6_781421d27eb27feb52,0.0026626733533293
cluster_8357658e0c,liquidity_filtered_momentum,long,breakeven_ratchet,68,68,1430.0,4.700871556997299,4.700871556997299,-3.2241586595773697,0.0086205744707584,0.0086205744707584,0.4807849,100.0,100.0,8.461538461538462,v6_1f2b9f0043c3a155f1,1430,higher_confidence_watchlist,0.5141791044776118,68,v6_1f2b9f0043c3a155f1,0.0086205744707584
cluster_9061fc0f00,contrarian_crash_fade,long,prove_or_exit,154,154,68.0,1.6055865213274956,1.0120315477252009,-1.4421374537050724,0.0053847340144962,0.0028571293281018,0.38556805,100.0,100.0,26.47058823529412,v6_27c3b54f6dd13d34f8,25,early_alpha,0.5130074626865672,154,v6_27c3b54f6dd13d34f8,0.0053847340144962
cluster_85b93104d7,freshness_strict_confirmation,long,runner_trail,18,18,764.0,12.760668992996216,11.360666900873184,-5.224158987402916,0.0506986338108778,0.0429986267745494,0.6511397750000001,100.0,100.0,4.057591623036649,v6_b750f574ac2fd46cac,764,higher_confidence_watchlist,0.5128582089552239,18,v6_b750f574ac2fd46cac,0.0506986338108778
cluster_eb72410934,state_machine_runner,long,partial_ladder,71,71,1401.0,5.826212093234062,5.826212093234062,-5.224158987402916,0.006449365375936,0.006449365375936,0.4544180500000001,100.0,100.0,7.209136331192005,v6_1f2fc94b55307e4682,1401,higher_confidence_watchlist,0.5126492537313432,143,v6_1f2fc94b55307e4682,0.006449365375936
cluster_9574c46477,freshness_strict_confirmation,long,runner_trail,86,86,35.0,8.97265374660492,6.572653353214264,-5.224158987402916,0.026592184510827,0.0204924282625317,0.4614423,100.0,100.0,17.142857142857142,v6_02c262b71e941909e4,35,exploratory_watchlist,0.5121417910447761,86,v6_02c262b71e941909e4,0.026592184510827
cluster_c79b85b83e,contrarian_crash_fade,long,prove_or_exit,155,155,68.0,1.6055865213274956,1.0120315477252009,-1.4421374537050724,0.0050847340144962,0.0025571293281018,0.3810639,100.0,100.0,26.47058823529412,v6_9edcaa9942e58b4a7e,25,early_alpha,0.5103358208955224,155,v6_9edcaa9942e58b4a7e,0.0050847340144962
cluster_461d08a90b,contrarian_crash_fade,long,state_machine,63,63,155.0,11.96778044104576,10.742780566215515,-5.224158987402916,0.0271547545814514,0.0228672550195455,0.511175225,100.0,100.0,11.612903225806452,v6_5492d1f1690c533da2,155,higher_confidence_watchlist,0.508902985074627,63,v6_5492d1f1690c533da2,0.0271547545814514
cluster_cbc683c247,contrarian_crash_fade,long,trailing_stop,871,871,321.0,1.9508007913827896,-0.3737530438229441,-2.2241588681936264,0.0040451727762818,-0.0091704171616584,0.2012918,10.10332950631458,100.0,3.4267912772585665,v6_2a60126971bf417500,321,higher_confidence_watchlist,0.5084253731343283,978,v6_d43d91611161be68f6,0.0040451727762818
cluster_d8d17f5408,state_machine_runner,long,partial_ladder,71,71,1344.0,4.884985834360123,4.884985834360123,-5.224158987402916,0.0027962054193019,0.0027962054193019,0.418499975,100.0,100.0,4.389880952380952,v6_8ff18cfc04c27dcb7c,1344,higher_confidence_watchlist,0.5081343283582089,114,v6_8ff18cfc04c27dcb7c,0.0027962054193019
cluster_0df8947431,freshness_strict_confirmation,long,runner_trail,177,177,82.0,4.397111013531685,3.357110917568207,-5.224158987402916,0.0093255628505349,0.0065195082658529,0.3415254,100.0,100.0,18.29268292682927,v6_c6e3541ac5ed70fb86,82,validated_watchlist,0.5067388059701492,177,v6_c6e3541ac5ed70fb86,0.0093255628505349
cluster_1725c5c323,liquidity_filtered_momentum,long,trailing_stop,171,171,28.0,2.1675296127796173,2.1675296127796173,-1.7241587862372398,0.0039338772860169,0.0039338772860169,0.3707817,100.0,100.0,28.57142857142857,v6_129819193b8721ff46,28,early_alpha,0.5066791044776119,348,v6_129819193b8721ff46,0.0039338772860169
cluster_7135c5964b,oi_funding_continuation,long,runner_trail,44,44,30.0,10.633306950330734,9.233306348323822,-5.224158987402916,0.0440944802463054,0.0363944784253835,0.555730425,100.0,100.0,16.666666666666664,v6_483071fb874228a762,30,exploratory_watchlist,0.5063805970149253,87,v6_483071fb874228a762,0.0440944802463054
cluster_e6cd8194c2,premium_basis_overheat,long,prove_or_exit,135,135,85.0,0.8842987939715385,0.8842987939715385,-1.4279360882937908,0.0015028573808073,0.0015028573808073,0.347798025,100.0,100.0,10.588235294117649,v6_cfeb73af323f356dab,85,validated_watchlist,0.5055895522388059,135,v6_cfeb73af323f356dab,0.0015028573808073
cluster_7c6cdcbb7b,freshness_strict_confirmation,long,state_machine,39,39,904.0,11.15506887435913,9.930068254470823,-5.224158987402916,0.0249102640980482,0.0206227619284391,0.5629464750000001,100.0,100.0,6.526548672566372,v6_7cc8f68ed656e5797b,904,higher_confidence_watchlist,0.5053582089552239,39,v6_413ca363100db260a4,0.0249102640980482
cluster_eefb1cc4a5,contrarian_crash_fade,long,breakeven_ratchet,112,112,154.0,5.367036908864975,5.367036908864975,-5.224158987402916,0.0048121522188186,0.0048121522188186,0.4139482000000001,100.0,100.0,27.92207792207792,v6_211f47769ac7bcf31e,154,higher_confidence_watchlist,0.5053358208955224,112,v6_211f47769ac7bcf31e,0.0048121522188186
cluster_f03304aea7,cross_channel_continuation,long,multi_tp_sl,92,92,102.0,2.276559919118881,2.276559919118881,-3.2241586595773697,0.0037116785764694,0.0037116785764694,0.410836875,100.0,100.0,8.823529411764707,v6_7502a27d4aa421f628,102,higher_confidence_watchlist,0.5050970149253732,92,v6_7502a27d4aa421f628,0.0037116785764694
cluster_1191545f5b,freshness_strict_confirmation,short,state_machine,144,144,25.0,0.8490679785609245,0.8309493772685528,-0.8629730902612209,0.0026210775585472,0.0026210775585472,0.3714674249999999,100.0,100.0,24.0,v6_7de290e03165fc1e6a,25,early_alpha,0.5041417910447761,144,v6_7de290e03165fc1e6a,0.0026210775585472
cluster_85b8a92032,premium_basis_overheat,long,state_machine,111,111,49.0,3.155456483364105,2.916674315929413,-5.224158987402916,0.0084888566344976,0.0076531190484762,0.404108625,100.0,100.0,18.367346938775512,v6_ce7d3a4bf075c77573,49,exploratory_watchlist,0.5039925373134329,111,v6_ce7d3a4bf075c77573,0.0084888566344976
cluster_b3ffac8b5b,freshness_strict_confirmation,long,fixed_tp_sl,105,105,441.0,4.775841161608696,4.775841161608696,-5.224158987402916,0.0024097622618079,0.0024097622618079,0.3839045499999999,100.0,100.0,5.895691609977324,v6_6bd7f2a2906ea3f1b0,441,higher_confidence_watchlist,0.5038731343283582,105,v6_6bd7f2a2906ea3f1b0,0.0024097622618079
cluster_cd4727edd8,state_machine_runner,long,partial_ladder,43,43,954.0,7.4677906930446625,5.101790279150009,-5.224158987402916,0.0326694534063339,0.0196564515024423,0.5269621,100.0,100.0,6.079664570230608,v6_b3ca0833d09f09fde9,954,higher_confidence_watchlist,0.5035597014925373,43,v6_b3ca0833d09f09fde9,0.0326694534063339
cluster_12425b2978,contrarian_crash_fade,long,multi_tp_sl,71,71,764.0,7.275841385126114,2.025841176509857,-5.224158987402916,0.0310147143959999,0.0067161867827177,0.407363775,100.0,100.0,4.057591623036649,v6_589e2ba45518ee5e67,764,higher_confidence_watchlist,0.5031716417910448,387,v6_589e2ba45518ee5e67,0.0310147143959999
cluster_e6fcb2db54,cross_channel_continuation,long,partial_ladder,66,66,659.0,5.037424713373184,3.21742445230484,-3.2241586595773697,0.010098510518074,0.0034693073624372,0.4195529,100.0,100.0,3.186646433990896,v6_9d99b52736c9b25e14,659,higher_confidence_watchlist,0.5029626865671643,66,v6_9d99b52736c9b25e14,0.010098510518074
cluster_462afd7a5c,contrarian_crash_fade,long,state_machine,64,64,236.0,3.9692923426628113,3.504444658756256,-2.2241588681936264,0.0084600465947389,0.006833079701066,0.457952775,100.0,100.0,4.661016949152542,v6_b9a4aa623c3e360a6c,236,higher_confidence_watchlist,0.5028582089552239,64,v6_b9a4aa623c3e360a6c,0.0084600465947389
cluster_1f98105b32,contrarian_crash_fade,long,state_machine,69,69,155.0,10.251999646425247,9.026999771595,-5.224158987402916,0.0211495218002796,0.0168620222383737,0.4697622250000001,100.0,100.0,11.612903225806452,v6_374ba1b08ad9a7a988,155,higher_confidence_watchlist,0.5026268656716418,69,v6_374ba1b08ad9a7a988,0.0211495218002796
cluster_842725b353,message_context_breakout,long,multi_tp_sl,49,49,904.0,7.275841385126114,7.275841385126114,-3.2241586595773697,0.0167318346309661,0.0167318346309661,0.4847384749999999,100.0,100.0,6.526548672566372,v6_cd6a16cf69375c6917,904,higher_confidence_watchlist,0.5021119402985074,49,v6_cd6a16cf69375c6917,0.0167318346309661
cluster_972f1b223c,premium_basis_overheat,long,time_decay,41,41,149.0,10.545598715543749,10.545598715543749,-4.224158823490143,0.0259171190339326,0.0259171190339326,0.537422375,100.0,100.0,6.04026845637584,v6_a7eb81aeb32d9eee76,149,higher_confidence_watchlist,0.502,41,v6_a7eb81aeb32d9eee76,0.0259171190339326
cluster_cb562e04ad,freshness_strict_confirmation,long,multi_tp_sl,77,77,248.0,3.808053582906723,3.808053582906723,-2.2241588681936264,0.0080357109355926,0.0080357109355926,0.4297763,100.0,100.0,10.080645161290322,v6_cbea0dc1794f9e219c,248,higher_confidence_watchlist,0.5016641791044777,77,v6_cbea0dc1794f9e219c,0.0080357109355926
cluster_a9d1a411be,contrarian_crash_fade,long,partial_ladder,40,40,45.0,7.245583087205887,5.425583571195602,-2.2241588681936264,0.0360165099620819,0.0260065118789672,0.5694784500000002,100.0,100.0,8.88888888888889,v6_192412bea2043626fb,45,exploratory_watchlist,0.5012537313432835,40,v6_192412bea2043626fb,0.0360165099620819
cluster_cee83bdde2,message_context_breakout,long,multi_tp_sl,46,46,904.0,7.275841385126114,7.275841385126114,-3.2241586595773697,0.0168066422748565,0.0168066422748565,0.485903,100.0,100.0,6.526548672566372,v6_60fabda3af7be5f9ba,904,higher_confidence_watchlist,0.5008507462686566,46,v6_60fabda3af7be5f9ba,0.0168066422748565
cluster_1456a72215,contrarian_crash_fade,long,indicator_invalidation,114,114,69.0,3.742993250489235,3.742993250489235,-5.224158987402916,0.0119248591446876,0.0119248591446876,0.384714625,100.0,100.0,15.942028985507244,v6_5afe628f5446c240a9,69,validated_watchlist,0.5007537313432836,114,v6_5afe628f5446c240a9,0.0119248591446876
cluster_c15762d4d1,contrarian_crash_fade,long,breakeven_ratchet,110,110,154.0,5.367036908864975,5.367036908864975,-5.224158987402916,0.0051121522188186,0.0051121522188186,0.4160528000000001,100.0,100.0,27.92207792207792,v6_04b05c084a4cf38ddd,154,higher_confidence_watchlist,0.5003059701492537,110,v6_04b05c084a4cf38ddd,0.0051121522188186
cluster_4959921f2f,contrarian_crash_fade,long,multi_tp_sl,44,44,227.0,11.775840818881989,7.275840919464827,-2.2241588681936264,0.036382966261506,0.0197792195139079,0.508115525,100.0,100.0,7.048458149779736,v6_2a1d5d86953b3cb895,227,higher_confidence_watchlist,0.5001716417910448,44,v6_2a1d5d86953b3cb895,0.036382966261506
cluster_74b201386b,premium_basis_overheat,long,state_machine,147,147,31.0,0.751950591802597,0.6941679865121841,-0.6187762133777142,0.002692957342565,0.0024241388821601,0.371941175,100.0,100.0,29.03225806451613,v6_2cb82cc59afbd0e1c2,31,exploratory_watchlist,0.5000970149253732,147,v6_2cb82cc59afbd0e1c2,0.002692957342565
cluster_d8b6830aa1,premium_basis_overheat,long,state_machine,78,78,71.5,13.289594650268556,8.058525994420052,-3.724158927798271,0.041081104671359,0.0216462464113533,0.4587538625,100.0,100.0,20.3551912568306,v6_c81485f05eeb4ff976,122,higher_confidence_watchlist,0.4997761194029851,78,v6_c81485f05eeb4ff976,0.041081104671359
cluster_8615d92fcd,freshness_strict_confirmation,long,fixed_tp_sl,103,103,441.0,4.775841161608696,4.775841161608696,-5.224158987402916,0.0021097622618079,0.0021097622618079,0.37651805,100.0,100.0,5.895691609977324,v6_919932bb6c08c09d23,441,higher_confidence_watchlist,0.4987537313432835,103,v6_919932bb6c08c09d23,0.0021097622618079
cluster_7ff4e8ee1e,oi_funding_continuation,long,failed_continuation,110,110,47.0,8.650841563940048,8.650841563940048,-5.224158987402916,0.0161241919158367,0.0161241919158367,0.4269504,100.0,100.0,51.06382978723404,v6_934fded95b54a17d76,47,exploratory_watchlist,0.4972761194029851,304,v6_934fded95b54a17d76,0.0161241919158367
cluster_1a4deed357,premium_basis_overheat,long,multi_tp_sl,174,174,3795.0,4.7479890286922455,4.696343839168549,-5.224158987402916,0.0021015139245986,0.0015072223716974,0.325650025,100.0,100.0,16.83794466403162,v6_11aa81f65a4a945ee2,3795,higher_confidence_watchlist,0.496641791044776,211,v6_11aa81f65a4a945ee2,0.0021015139245986
cluster_846d0a447c,cross_channel_continuation,long,runner_trail,136,136,24.0,14.371080696582794,0.7716119289398193,-0.6385757122188807,0.0429263064593076,0.0030024148419499,0.34338965,100.0,100.0,16.666666666666664,v6_2d20498c3382850cd6,365,higher_confidence_watchlist,0.4966044776119403,136,v6_2d20498c3382850cd6,0.0429263064593076
cluster_06e484172a,premium_basis_overheat,long,partial_ladder,66,66,1344.0,5.02345934510231,5.02345934510231,-5.224158987402916,0.0036276059806346,0.0036276059806346,0.434301375,100.0,100.0,4.389880952380952,v6_723bfd2169736b3576,1344,higher_confidence_watchlist,0.4961641791044777,103,v6_723bfd2169736b3576,0.0036276059806346
cluster_9be8135135,taker_flow_reversal,long,partial_ladder,255,255,25.0,1.4110706746578217,1.3434559106826782,-2.6526443660259247,0.0025015978152304,0.0019740742827206,0.28188985,100.0,100.0,56.00000000000001,v6_4932da8678b2bb4c81,25,early_alpha,0.4958880597014926,280,v6_8648beb7a8f54d76a5,0.0025015978152304
cluster_d67a5a949c,cross_channel_continuation,long,breakeven_ratchet,44,44,40.0,11.93399652838707,11.93399652838707,-3.2241586595773697,0.0339365118706226,0.0339365118706226,0.5718921250000001,100.0,100.0,32.5,v6_3cdabdb6fcbf880d2a,40,exploratory_watchlist,0.4949402985074627,44,v6_3cdabdb6fcbf880d2a,0.0339365118706226
cluster_79445e1a27,state_machine_runner,long,time_decay,43,43,1401.0,7.525905221700668,7.525905221700668,-4.224158823490143,0.0161081918054819,0.0161081918054819,0.5213949,100.0,100.0,7.209136331192005,v6_0dba3859e281a181bd,1401,higher_confidence_watchlist,0.4937611940298507,43,v6_0dba3859e281a181bd,0.0161081918054819
cluster_a0418ec6bf,freshness_strict_confirmation,long,runner_trail,149,149,37.0,1.3583175837993622,1.1583177372813225,-1.9601788371801376,0.0036446224666386,0.0028540577992051,0.35130455,100.0,100.0,24.324324324324326,v6_076832024a3f8a35f0,37,exploratory_watchlist,0.4937537313432835,149,v6_ee21999d34c4a2b566,0.0036446224666386
cluster_237b935531,state_machine_runner,long,state_machine,164,164,21.0,0.9797129780054092,0.9525085333734752,-0.7676682900637388,0.0032006136581301,0.0027012969471513,0.3330678625,100.0,100.0,19.047619047619047,v6_8a134d8d1eb0afd26d,21,early_alpha,0.493634328358209,164,v6_8a134d8d1eb0afd26d,0.0032006136581301
cluster_e9fbbfa789,contrarian_crash_fade,long,fixed_tp_sl,141,141,70.0,7.775840908288956,2.597787231206894,-5.224158987402916,0.0395429660081863,0.0053601898178458,0.350264875,100.0,100.0,21.428571428571427,v6_d2969d71f08a0c5337,70,validated_watchlist,0.4933507462686566,141,v6_d2969d71f08a0c5337,0.0395429660081863
cluster_0b83f70389,premium_basis_overheat,long,state_machine,151,151,31.0,0.751950591802597,0.4818515852093696,-0.5554814357310534,0.002392957342565,0.0019444716272503,0.3587407,100.0,100.0,29.03225806451613,v6_9c29ab8ec26dcda9d5,31,exploratory_watchlist,0.4933358208955224,151,v6_9c29ab8ec26dcda9d5,0.002392957342565
cluster_9b6a154ab4,liquidity_filtered_momentum,long,partial_ladder,42,42,954.0,6.606817245483398,4.786817356944084,-3.2241586595773697,0.0160513843804597,0.0096813847705721,0.515649125,100.0,100.0,6.079664570230608,v6_f0866dc20e17a2ebf4,954,higher_confidence_watchlist,0.4930223880597015,108,v6_1abff02253aec8b433,0.0323694534063339
cluster_e4fda086e6,contrarian_crash_fade,long,prove_or_exit,62,62,63.0,9.829632192850111,9.829632192850111,-5.224158987402916,0.0274442763590812,0.0274442763590812,0.521250675,100.0,100.0,23.809523809523807,v6_e5b29bc1724074a6cb,63,validated_watchlist,0.4930074626865672,62,v6_e5b29bc1724074a6cb,0.0274442763590812
cluster_5399a70b09,premium_basis_overheat,long,partial_ladder,77,77,543.0,10.449519008398056,4.989518970251083,-5.224158987402916,0.0229008395671844,0.0031905521154403,0.411828025,100.0,100.0,7.734806629834254,v6_da1963c3d35735fb7a,543,higher_confidence_watchlist,0.4924253731343283,77,v6_da1963c3d35735fb7a,0.0229008395671844
cluster_4d83d1e896,message_context_breakout,long,multi_tp_sl,44,44,489.0,4.275841265916824,4.275841265916824,-3.2241586595773697,0.006734158027172,0.006734158027172,0.4760474500000001,100.0,100.0,4.4989775051124745,v6_04d2e45ccc02c505bc,489,higher_confidence_watchlist,0.4922462686567164,44,v6_04d2e45ccc02c505bc,0.006734158027172
cluster_9cbfc137d0,premium_basis_overheat,short,time_decay,81,81,43.0,5.406581610441208,5.406581610441208,-4.224158823490143,0.0083905591660737,0.0083905591660737,0.4431773,100.0,100.0,20.930232558139537,v6_74b3b3941d94b55960,43,exploratory_watchlist,0.4918507462686567,81,v6_74b3b3941d94b55960,0.0083905591660737
cluster_2704e65b90,state_machine_runner,long,runner_trail,41,41,1401.0,9.90319922566414,8.503199368715286,-5.224158987402916,0.0215887203276157,0.0166887208282947,0.53547965,100.0,100.0,7.209136331192005,v6_e6da22fd3d344384ff,1401,higher_confidence_watchlist,0.4918283582089552,84,v6_e6da22fd3d344384ff,0.0215887203276157
cluster_519484606e,message_context_breakout,long,failed_continuation,135,135,462.0,2.594038099050522,2.594038099050522,-3.2241586595773697,0.0013866573679447,0.0013866573679447,0.347865275,100.0,100.0,17.74891774891775,v6_b20e0a6fd43fe75260,462,higher_confidence_watchlist,0.4916492537313432,202,v6_57afae7b9dd94535db,0.0293571887493133
cluster_5ff34fca51,state_machine_runner,long,breakeven_ratchet,198,198,20.0,1.6994737088680267,1.6994737088680267,-2.44701337069273,0.0038131573650985,0.0038131573650985,0.2932661749999999,100.0,100.0,25.0,v6_3f9587f76d5ccbae0b,20,early_alpha,0.4911268656716418,241,v6_e16dc7d41bc9562898,0.0060360118461772
cluster_e3242a7df2,state_machine_runner,long,runner_trail,22,22,47.0,18.051189184188843,15.411188453435898,-5.224158987402916,0.0734084688574075,0.0609711617678403,0.6676570374999999,100.0,100.0,19.148936170212767,v6_b84aa34eefefb9a928,47,exploratory_watchlist,0.4909477611940298,48,v6_b84aa34eefefb9a928,0.0734084688574075
cluster_6e8d818357,freshness_strict_confirmation,long,partial_ladder,84,84,120.0,6.849465519189835,3.664465621113777,-5.224158987402916,0.0240785957813262,0.0125965360119938,0.430261,100.0,100.0,17.5,v6_8d5c2d7aa485df9076,120,higher_confidence_watchlist,0.4905,271,v6_fa9d90897f9acb5a22,0.0240785957813262
cluster_d54f45ab83,contrarian_crash_fade,long,partial_ladder,66,66,1401.0,5.679044872522354,5.679044872522354,-5.224158987402916,0.0059232856690883,0.0059232856690883,0.45099255,100.0,100.0,7.209136331192005,v6_90fb82ed6338de6bfb,1401,higher_confidence_watchlist,0.490044776119403,104,v6_90fb82ed6338de6bfb,0.0059232856690883
cluster_3c83e67aa2,contrarian_crash_fade,long,fixed_tp_sl,92,92,60.0,1.7758410423994064,1.7758410423994064,-3.339961916208267,0.0069847167506814,0.0069847167506814,0.4026634749999999,100.0,100.0,15.0,v6_d9212854096a45533c,60,validated_watchlist,0.4899328358208956,92,v6_d9212854096a45533c,0.0069847167506814
cluster_8d0652fd33,freshness_strict_confirmation,long,prove_or_exit,72,72,70.0,6.878677010536194,6.878677010536194,-5.224158987402916,0.0192557456570863,0.0192557456570863,0.444073125,100.0,100.0,18.571428571428573,v6_4a2d58071c2bb3c6b1,70,validated_watchlist,0.4895074626865671,72,v6_4a2d58071c2bb3c6b1,0.0192557456570863
cluster_9913b2fc81,freshness_strict_confirmation,long,runner_trail,22,22,1344.0,10.321785509586334,9.40178483724594,-5.224158987402916,0.0230537723213434,0.0198337699681519,0.5588536750000002,100.0,100.0,4.389880952380952,v6_7d6bd0c686e919c978,1344,higher_confidence_watchlist,0.4891716417910448,22,v6_7d6bd0c686e919c978,0.0230537723213434
cluster_26055c61a8,contrarian_crash_fade,long,fixed_tp_sl,5,5,347.0,7.775840908288956,7.775840908288956,-2.2241588681936264,0.0225429665744304,0.0225429665744304,0.61053995,100.0,100.0,2.5936599423631126,v6_b630112ce88818aa59,347,higher_confidence_watchlist,0.4888582089552239,10,v6_6598dbcbd7d38bf574,0.0238829668202996
cluster_689fe01eb4,contrarian_crash_fade,long,state_machine,69,69,93.0,10.080527514219284,7.980526983737946,-5.224158987402916,0.0205493693375587,0.013199367480874,0.44141565,100.0,100.0,10.75268817204301,v6_604d664c750cb180ef,93,validated_watchlist,0.4888432835820895,69,v6_604d664c750cb180ef,0.0205493693375587
cluster_e8987371cb,state_machine_runner,long,multi_tp_sl,16,16,321.0,7.275841385126114,2.025841176509857,2.025841176509857,0.0468036273449659,0.0147817926585674,0.582682225,100.0,100.0,3.4267912772585665,v6_79ee6311110d055c83,321,higher_confidence_watchlist,0.4886641791044775,16,v6_79ee6311110d055c83,0.0468036273449659
cluster_25d12f0c88,oi_funding_continuation,long,trailing_stop,132,132,764.0,0.8936528116464615,0.8936528116464615,-5.224158987402916,-0.005408672042787,-0.005408672042787,0.251950025,100.0,100.0,4.057591623036649,v6_337a441c2f672dd206,764,higher_confidence_watchlist,0.488544776119403,658,v6_7cc9808b085242e980,-0.005408672042787
cluster_7159efbbf2,state_machine_runner,long,partial_ladder,65,65,1344.0,4.884985834360123,4.884985834360123,-5.224158987402916,0.0030962054193019,0.0030962054193019,0.4257071250000001,100.0,100.0,4.389880952380952,v6_f8b5376e29ad9b3c84,1344,higher_confidence_watchlist,0.4884477611940299,109,v6_f8b5376e29ad9b3c84,0.0030962054193019
cluster_31fe1a3994,state_machine_runner,long,trailing_stop,661,661,913.0,-0.2090291352942586,-0.2090291352942586,-0.8172492496669292,-0.0028869129030965,-0.0028869129030965,0.29307785,0.0,100.0,6.352683461117197,v6_43e2357f007d54d589,913,higher_confidence_watchlist,0.4881865671641791,661,v6_43e2357f007d54d589,-0.0028869129030965
cluster_6d958fcd46,freshness_strict_confirmation,long,state_machine,19,19,1344.0,10.950613021850586,10.25061309337616,-5.224158987402916,0.0243546686142682,0.0219046688646078,0.5805362250000001,100.0,100.0,4.389880952380952,v6_1508292fdbdae717d4,1344,higher_confidence_watchlist,0.4874402985074627,19,v6_1508292fdbdae717d4,0.0243546686142682
cluster_35ea64e18d,state_machine_runner,long,state_machine,115,115,3795.0,5.49590140581131,4.445901140570641,-5.224158987402916,0.0054031779581308,0.0017281770297884,0.3609352,100.0,100.0,16.83794466403162,v6_95dec4b51bd5761db2,3795,higher_confidence_watchlist,0.4872164179104477,143,v6_95dec4b51bd5761db2,0.0054031779581308
cluster_4f9fbf430d,state_machine_runner,long,trailing_stop,529,529,764.0,0.8936528116464615,-0.797565933316946,-2.2241588681936264,-0.005108672042787,-0.0097868743080645,0.2034140749999999,16.6351606805293,100.0,4.057591623036649,v6_279623746702ce2cea,764,higher_confidence_watchlist,0.4868731343283582,657,v6_279623746702ce2cea,-0.005108672042787
cluster_4790b0af6a,freshness_strict_confirmation,long,multi_tp_sl,70,70,248.0,3.808053582906723,3.808053582906723,-2.2241588681936264,0.0083357109355926,0.0083357109355926,0.4310683,100.0,100.0,10.080645161290322,v6_0149c3a77fb861ce18,248,higher_confidence_watchlist,0.486679104477612,70,v6_0149c3a77fb861ce18,0.0083357109355926
cluster_77bc9faaa9,freshness_strict_confirmation,short,time_decay,66,66,46.0,6.171693652868271,6.171693652868271,-4.224158823490143,0.0107684513145685,0.0107684513145685,0.467513,100.0,100.0,13.043478260869565,v6_2b2631ebc68a185778,46,exploratory_watchlist,0.486679104477612,66,v6_2b2631ebc68a185778,0.0107684513145685
cluster_aeb62de06c,state_machine_runner,long,breakeven_ratchet,21,21,1401.0,10.84374412894249,10.84374412894249,-5.224158987402916,0.0251806274890899,0.0251806274890899,0.6064739750000001,100.0,100.0,7.209136331192005,v6_7b4c52aded92ba1b1e,1401,higher_confidence_watchlist,0.4860373134328358,21,v6_7b4c52aded92ba1b1e,0.0251806274890899
cluster_e1aa3b8ec9,oi_funding_continuation,long,failed_continuation,68,68,47.0,12.240638583898544,12.240638583898544,-5.224158987402916,0.0286884814856914,0.0286884814856914,0.5027388,100.0,100.0,51.06382978723404,v6_0f391347f0c6c37e65,47,exploratory_watchlist,0.4859626865671641,68,v6_0f391347f0c6c37e65,0.0286884814856914
cluster_f23752af84,state_machine_runner,long,breakeven_ratchet,22,22,130.0,15.363207459449768,15.363207459449768,-5.224158987402916,0.0403987491458654,0.0403987491458654,0.646779125,100.0,100.0,16.923076923076923,v6_b49301f9d80411f675,130,higher_confidence_watchlist,0.485320895522388,22,v6_b49301f9d80411f675,0.0403987491458654
