paper_id,strategy_id,side,symbol,close_time_ms,open_time_ms,atr_pct_asof,entry_ts_ms,entry_price,exit_ts_ms,exit_price,return_pct,exit_reason,bwe_confirm_pre_entry,capital_usdt,notional_pct,notional_usdt,pnl_usdt
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,long,BELUSDT,1775431499999,1775431200000,0.006227106227106232,1775431500000,0.097348645,1775465400000,0.12708044,25.11131,scale_trail,False,1000.0,0.075,75.0,18.833481788635254
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,long,BELUSDT,1775432399999,1775432100000,0.006068138616756848,1775432400000,0.097748846,1775465400000,0.12708044,24.598753,scale_trail,False,1000.0,0.075,75.0,18.4490647315979
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,long,BELUSDT,1775658899999,1775658600000,0.004981756946393455,1775658900000,0.1014507,1775745240000,0.099650145,-1.8548058,time,False,1000.0,0.075,75.0,-1.391104370355606
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,long,BLESSUSDT,1775313899999,1775313600000,0.006382119294466143,1775313900000,0.0053286627,1775391720000,0.0053278147,2.0166917,scale_trail,False,1000.0,0.075,75.0,1.5125187635421753
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,long,BLESSUSDT,1775470199999,1775469900000,0.011369553896892905,1775470200000,0.0057228594,1775556540000,0.0056041963,-2.1534905,time,False,1000.0,0.075,75.0,-1.6151179075241089
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,long,BLESSUSDT,1775472599999,1775472300000,0.01028382871036569,1775472600000,0.0057398686,1775558940000,0.005545226,-3.4710631,time,False,1000.0,0.075,75.0,-2.6032973527908325
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,long,BOMEUSDT,1776276599999,1776276300000,0.006344890097439363,1776276600000,0.0004408203,1776319740000,0.00048422973,9.338217,scale_trail,False,1000.0,0.075,75.0,7.003662586212158
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,long,BOMEUSDT,1776345899999,1776345600000,0.009617593017914572,1776345900000,0.0004970484,1776368520000,0.00057931023,14.338549,scale_trail,False,1000.0,0.075,75.0,10.75391149520874
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,long,BOMEUSDT,1776346499999,1776346200000,0.00960177885587225,1776346500000,0.00049294636,1776368520000,0.00057931023,15.163942,scale_trail,False,1000.0,0.075,75.0,11.3729567527771
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,long,BRETTUSDT,1776348299999,1776348000000,0.009689259090217565,1776348300000,0.0074877418,1776402480000,0.0076376996,3.4360304,scale_trail,False,1000.0,0.075,75.0,2.5770227909088135
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,long,BRETTUSDT,1776348899999,1776348600000,0.01046568999544558,1776348900000,0.007466731,1776402480000,0.0076376996,3.7273126,scale_trail,False,1000.0,0.075,75.0,2.79548442363739
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,long,BRETTUSDT,1776357899999,1776357600000,0.010510074423670336,1776357900000,0.0078369165,1776444240000,0.007924035,1.0316504,time,False,1000.0,0.075,75.0,0.7737378180027008
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,long,BROCCOLIF3BUSDT,1775609099999,1775608800000,0.007232045912827656,1775609100000,0.0036938458,1775695440000,0.003732133,0.95651287,time,False,1000.0,0.075,75.0,0.7173846513032913
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,long,BROCCOLIF3BUSDT,1775618399999,1775618100000,0.019406938670394752,1775618400000,0.0038789383,1775704740000,0.0037181398,-4.2254257,time,False,1000.0,0.075,75.0,-3.169069290161133
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,long,BROCCOLIF3BUSDT,1776310799999,1776310500000,0.007715842301602223,1776310800000,0.0053286627,1776397140000,0.0053763106,0.814177,time,False,1000.0,0.075,75.0,0.6106327325105667
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,long,BRUSDT,1775987999999,1775987700000,0.010226333257449588,1775988000000,0.11901948,1776042360000,0.12088272,3.1832738,scale_trail,False,1000.0,0.075,75.0,2.3874553442001343
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,long,BRUSDT,1775997299999,1775997000000,0.01326200115673801,1775997300000,0.12278136,1776083640000,0.12751621,5.0401373,scale_time,False,1000.0,0.075,75.0,3.7801029682159424
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,long,BRUSDT,1776755099999,1776754800000,0.012362637362637383,1776755100000,0.10442218,1776841440000,0.11011491,6.075166,scale_time,False,1000.0,0.075,75.0,4.556374669075012
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,long,BTRUSDT,1776093599999,1776093300000,0.005566189804553715,1776093600000,0.028384184,1776179940000,0.028905539,1.7567767,time,False,1000.0,0.075,75.0,1.31758251786232
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,long,BTRUSDT,1776267899999,1776267600000,0.006949671333232964,1776267900000,0.02855427,1776349500000,0.029158613,3.6088243,scale_trail,False,1000.0,0.075,75.0,2.7066181898117065
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,long,BTRUSDT,1776897299999,1776897000000,0.00941959275292605,1776897300000,0.035897937,1776983640000,0.03656171,1.7690552,time,False,1000.0,0.075,75.0,1.3267914354801178
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,long,BULLAUSDT,1775316899999,1775316600000,0.0062851227447500635,1775316900000,0.0058059013,1775380620000,0.006114022,5.9325085,scale_trail,False,1000.0,0.075,75.0,4.449381351470947
