paper_id,strategy_id,symbol,side,open_time_ms,entry_ts_ms,exit_ts_ms,entry_price,exit_price,return_pct,pnl_usdt,exit_reason
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,ARKMUSDT,long,1776318000000,1776318300000,1776326820000,0.12036015,0.12983905,8.521234,6.390925168991089,scale_trail
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,ARKMUSDT,long,1776318300000,1776318600000,1776326820000,0.1196598,0.12983905,8.36334,6.272505283355713,scale_trail
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,ARUSDT,long,1776326700000,1776327000000,1776347580000,2.0750368,2.1094248,3.4018204,2.551365315914154,scale_trail
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,ARUSDT,long,1776348600000,1776348900000,1776435240000,2.1220605,2.168915,2.1279707,1.595978021621704,time
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,ARUSDT,long,1776593100000,1776593400000,1776679740000,2.1240613,2.1049469,-0.97990495,-0.7349287122488022,time
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,AVNTUSDT,long,1775435100000,1775435400000,1775506260000,0.13016504,0.13406892,4.8319445,3.6239583492279053,scale_trail
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,AVNTUSDT,long,1775460000000,1775460300000,1775506260000,0.13176584,0.13406892,3.5573883,2.668041229248047,scale_trail
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,AVNTUSDT,long,1775960100000,1775960400000,1776046740000,0.1384692,0.13043475,-5.8823395,-4.411754608154297,time
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,BANUSDT,long,1775316600000,1775316900000,1775403240000,0.0572386,0.059830066,4.4474735,3.3356051445007324,time
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,BANUSDT,long,1775958000000,1775958300000,1775998260000,0.061690826,0.069360904,11.289617,8.467212438583374,scale_trail
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,BANUSDT,long,1775958300000,1775958600000,1775998260000,0.061640803,0.069360904,11.307027,8.480270147323608,scale_trail
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,BARDUSDT,long,1775349000000,1775349300000,1775435640000,0.31285635,0.3024487,-3.4066544,-2.554990768432617,time
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,BARDUSDT,long,1775568000000,1775568300000,1775649720000,0.30735362,0.31439072,3.6690578,2.751793384552002,scale_trail
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,BARDUSDT,long,1775568600000,1775568900000,1775649720000,0.3071535,0.31439072,3.6878362,2.7658771276474,scale_trail
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,BASEDUSDT,long,1775958600000,1775958900000,1776045240000,0.053526748,0.06446774,17.279215,12.959411144256592,scale_time
